zona,region,inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
1,sierra,04,Carchi,186869,0406,San Pedro de Huaca,8931,18377,9092,8335,215,735,0.6311110000000000,-77.72527800000000,06/01/2022
1,sierra,04,Carchi,186869,0401,Tulcán,102395,189296,97073,78581,5126,8516,0.8121800000000000,-77.71633000000000,06/01/2022
3,sierra,06,Chimborazo,524004,0602,Alausí,45054,56544,29240,22327,952,4025,-2.200000000000000,-78.84999999999999,06/01/2022
3,sierra,06,Chimborazo,524004,0604,Chambo,13378,20828,9556,9853,399,1020,-1.733333000000000,-78.58333300000000,06/01/2022
3,sierra,06,Chimborazo,524004,0605,Chunchi,12795,19397,9579,8260,245,1313,-2.283333000000000,-78.91666700000000,06/01/2022
3,sierra,06,Chimborazo,524004,0603,Colta,44838,52676,25912,22524,1584,2656,-1.700000000000000,-78.75000000000000,06/01/2022
3,sierra,06,Chimborazo,524004,0610,Cumandá,17973,29185,14289,13039,916,941,-2.200000000000000,-79.13333299999999,06/01/2022
3,sierra,06,Chimborazo,524004,0606,Guamote,58291,47416,25824,18182,2187,1223,-1.933333000000000,-78.71666700000000,06/01/2022
3,sierra,06,Chimborazo,524004,0607,Guano,48395,66494,32403,28415,662,5014,-1.583333000000000,-78.63333299999999,06/01/2022
3,sierra,06,Chimborazo,524004,0608,Pallatanga,12277,19354,9475,7953,664,1262,-1.983333000000000,-78.95000000000000,06/01/2022
3,sierra,06,Chimborazo,524004,0609,Penipe,6955,17879,8023,8020,179,1657,-1.557300000000000,-78.53959999999999,06/01/2022
3,sierra,06,Chimborazo,524004,0601,Riobamba,264048,475910,232462,207455,7050,28943,-1.674347000000000,-78.64829400000001,06/01/2022
3,sierra,05,Cotopaxi,488716,0502,La Maná,56905,77992,40349,31923,3108,2612,-0.9300000000000000,-79.22000000000000,06/01/2022
3,sierra,05,Cotopaxi,488716,0501,Latacunga,205624,372401,176442,158651,16149,21159,-0.9333330000000000,-78.61666700000001,06/01/2022
3,sierra,05,Cotopaxi,488716,0503,Pangua,24612,36346,18232,15772,810,1532,-1.133333000000000,-79.06666700000000,06/01/2022
3,sierra,05,Cotopaxi,488716,0504,Pujilí,79772,106156,52248,45874,2454,5580,-0.9500000000000000,-78.69000000000000,06/01/2022
3,sierra,05,Cotopaxi,488716,0505,Salcedo,67100,125945,59113,55316,3450,8066,-1.050000000000000,-78.58333300000000,06/01/2022
3,sierra,05,Cotopaxi,488716,0506,Saquisilí,31426,54437,26611,24144,1218,2464,-0.8300000000000000,-78.67000000000000,06/01/2022
3,sierra,05,Cotopaxi,488716,0507,Sigchos,23277,31413,16143,13111,742,1417,-0.7000000000000000,-78.88333299999999,06/01/2022
7,costa,07,El Oro,715751,0702,Arenillas,33473,56267,28704,24457,461,2645,-3.550000000000000,-80.06000000000000,06/01/2022
7,costa,07,El Oro,715751,0703,Atahualpa,6436,13488,6236,6076,69,1107,-2.900000000000000,-78.93333300000000,06/01/2022
7,costa,07,El Oro,715751,0704,Balsas,9233,17141,8290,8105,145,601,-3.762600000000000,-79.82530000000000,06/01/2022
7,costa,07,El Oro,715751,0705,Chilla,2379,6495,3751,2476,50,218,-3.450000000000000,-79.58000000000000,06/01/2022
7,costa,07,El Oro,715751,0706,El Guabo,63645,103096,52759,46351,1499,2487,-3.238800000000000,-79.82920000000000,06/01/2022
7,costa,07,El Oro,715751,0707,Huaquillas,60440,98009,49172,43183,1434,4220,-3.481380000000000,-80.24320700000000,06/01/2022
7,costa,07,El Oro,715751,0714,Las Lajas,4963,12031,6037,5060,134,800,-3.785000000000000,-80.06166700000000,06/01/2022
7,costa,07,El Oro,715751,0701,Machala,289141,487691,241093,215600,6792,24206,-3.266667000000000,-79.96666700000000,06/01/2022
7,costa,07,El Oro,715751,0708,Marcabelí,6259,13504,6617,6037,128,722,-3.786000000000000,-79.89780000000000,06/01/2022
7,costa,07,El Oro,715751,0709,Pasaje,87723,138943,67632,62748,1968,6595,-3.326900000000000,-79.80490000000000,06/01/2022
7,costa,07,El Oro,715751,0710,Piñas,30206,56822,27212,25574,386,3650,-3.666667000000000,-79.65000000000001,06/01/2022
7,costa,07,El Oro,715751,0711,Portovelo,14028,32605,15927,14845,272,1561,-3.720000000000000,-79.62000000000000,06/01/2022
7,costa,07,El Oro,715751,0712,Santa Rosa,82171,135758,66481,61400,1566,6311,-3.452222000000000,-79.96166700000001,06/01/2022
7,costa,07,El Oro,715751,0713,Zaruma,25654,48551,24021,21643,261,2626,-3.433333000000000,-79.59999999999999,06/01/2022
1,costa,08,Esmeraldas,591083,0806,Atacames,55495,84524,42292,37234,2671,2327,0.8666670000000000,-79.83333300000000,06/01/2022
1,costa,08,Esmeraldas,591083,0802,Eloy Alfaro,45629,68104,35589,28689,1989,1837,1.250000000000000,-79,06/01/2022
1,costa,08,Esmeraldas,591083,0801,Esmeraldas,218727,343051,171116,148387,10912,12636,1.050000000000000,-79.20000000000000,06/01/2022
1,costa,08,Esmeraldas,591083,0803,Muisne,31106,43889,23873,16700,2232,1084,0.6067000000000000,-80.01830000000000,06/01/2022
1,costa,08,Esmeraldas,591083,0804,Quinindé,145879,208935,105070,90644,5477,7744,0.3300000000000000,-79.48000000000000,06/01/2022
1,costa,08,Esmeraldas,591083,0807,Rioverde,31475,43708,21228,18928,2756,796,1.060200000000000,-79.40440000000000,06/01/2022
1,costa,08,Esmeraldas,591083,0805,San Lorenzo,62772,68461,35741,26854,4486,1380,1.265800000000000,-78.84139999999999,06/01/2022
5,insular,20,Galápagos,33042,2002,Isabela,3073,7027,2833,2704,0,1490,-0.4724000000000000,-90.68110000000000,06/01/2022
5,insular,20,Galápagos,33042,2001,San Cristóbal,9667,21894,9150,8753,0,3991,-0.8000000000000000,-89.40000000000001,06/01/2022
5,insular,20,Galápagos,33042,2003,Santa Cruz,20302,41999,17870,17137,0,6992,-0.6333330000000000,-90.36666700000001,06/01/2022
8,costa,09,Guayas,4387434,0902,Alfredo Baquerizo Moreno,32110,38796,20530,16860,493,913,-1.916667000000000,-79.51666700000000,06/01/2022
8,costa,09,Guayas,4387434,0903,Balao,26348,34278,18459,14920,387,512,-2.910000000000000,-79.81000000000000,06/01/2022
8,costa,09,Guayas,4387434,0904,Balzar,60260,84267,45315,35541,1207,2204,-1.360000000000000,-79.90000000000001,06/01/2022
8,costa,09,Guayas,4387434,0905,Colimes,26169,26343,14862,10704,321,456,-1.550000000000000,-80.01666700000000,06/01/2022
8,costa,09,Guayas,4387434,0923,Coronel Marcelino Maridueña,13132,21083,11214,8678,256,935,-2.200000000000000,-79.42000000000000,06/01/2022
8,costa,09,Guayas,4387434,0906,Daule,173684,213479,107247,95223,2393,8616,-1.866667000000000,-79.98333300000000,06/01/2022
8,costa,09,Guayas,4387434,0907,Durán,315724,346536,171693,157526,5145,12172,-2.166667000000000,-79.83333300000000,06/01/2022
8,costa,09,Guayas,4387434,0908,Empalme,86073,119159,60755,49927,4714,3763,-1.046111000000000,-79.63361100000000,06/01/2022
8,costa,09,Guayas,4387434,0909,El Triunfo,59636,76931,41157,32687,1464,1623,-2.330000000000000,-79.40000000000001,06/01/2022
8,costa,09,Guayas,4387434,0927,General Antonio Elizalde,13156,28237,14377,12605,401,854,-2.200000000000000,-79.17000000000000,06/01/2022
8,costa,09,Guayas,4387434,0901,Guayaquil,2723665,4203786,2119123,1859304,63474,161885,-2.183333000000000,-79.88333299999999,06/01/2022
8,costa,09,Guayas,4387434,0928,Isidro Ayora,14582,26133,13015,12135,273,710,-1.883333000000000,-80.16666700000000,06/01/2022
8,costa,09,Guayas,4387434,0924,Lomas de Sargentillo,24220,34496,18461,14891,461,683,-1.883333000000000,-80.08333300000000,06/01/2022
8,costa,09,Guayas,4387434,0910,Milagro,199835,284392,146695,124881,3416,9400,-2.126944000000000,-79.59916699999999,06/01/2022
8,costa,09,Guayas,4387434,0911,Naranjal,95052,131097,70271,55841,1497,3488,-2.672800000000000,-79.61499999999999,06/01/2022
8,costa,09,Guayas,4387434,0912,Naranjito,43862,64319,35117,26053,1335,1814,-2.173000000000000,-79.46710000000000,06/01/2022
8,costa,09,Guayas,4387434,0925,Nobol,26444,40657,21574,17691,526,866,-1.916671000000000,-80.01153900000000,06/01/2022
8,costa,09,Guayas,4387434,0913,Palestina,18451,24161,13364,9935,182,680,-1.626300000000000,-79.97700000000000,06/01/2022
8,costa,09,Guayas,4387434,0914,Pedro Carbo,51802,68147,36592,28195,1508,1852,-1.833333000000000,-80.23333300000000,06/01/2022
8,costa,09,Guayas,4387434,0921,Playas,59628,93628,49083,41147,917,2481,-2.623330000000000,-80.38750000000000,06/01/2022
8,costa,09,Guayas,4387434,0919,Salitre,65765,83126,45654,34330,711,2431,-1.829444000000000,-79.81555600000000,06/01/2022
8,costa,09,Guayas,4387434,0916,Samborondón,102404,298294,143586,129813,1547,23348,-2.183333000000000,-79.88333299999999,06/01/2022
8,costa,09,Guayas,4387434,0920,San Jacinto De Yaguachi,78204,91151,47741,38571,1985,2854,-2.120000000000000,-79.69000000000000,06/01/2022
8,costa,09,Guayas,4387434,0918,Santa Lucía,45004,63798,33459,28348,687,1304,-1.713889000000000,-79.98500000000000,06/01/2022
8,costa,09,Guayas,4387434,0922,Simón Bolivar,32224,44268,23116,19175,722,1255,-2.156667000000000,-79.88750000000000,06/01/2022
1,sierra,10,Imbabura,476257,1002,Antonio Ante,54311,95868,45686,43139,1532,5511,0.3200000000000000,-78.20999999999999,06/01/2022
1,sierra,10,Imbabura,476257,1003,Cotacachi,44203,86780,40805,38775,2571,4629,0.3000000000000000,-78.26666700000000,06/01/2022
1,sierra,10,Imbabura,476257,1001,Ibarra,221149,367467,169735,169835,6711,21186,0.3626780000000000,-78.13066700000000,06/01/2022
1,sierra,10,Imbabura,476257,1004,Otavalo,125785,199342,100429,88967,2968,6978,0.2333330000000000,-78.26666700000000,06/01/2022
1,sierra,10,Imbabura,476257,1005,Pimampiro,13269,30603,14689,13725,771,1418,0.4000000000000000,-77.97000000000000,06/01/2022
1,sierra,10,Imbabura,476257,1006,San Miguel de Urcuquí,17540,34313,16189,15361,763,2000,0.5200000000000000,-78.20000000000000,06/01/2022
7,sierra,11,Loja,521154,1102,Calvas,29565,51725,24154,23850,369,3352,-4.320000000000000,-79.56000000000000,06/01/2022
7,sierra,11,Loja,521154,1103,Catamayo,35961,61050,29434,27737,402,3477,-3.980000000000000,-79.34999999999999,06/01/2022
7,sierra,11,Loja,521154,1104,Celica,16160,24480,11635,10986,97,1762,-4.102500000000000,-79.95444400000000,06/01/2022
7,sierra,11,Loja,521154,1105,Chaguarpamba,6620,12145,5878,5700,39,528,-3.850000000000000,-79.65000000000001,06/01/2022
7,sierra,11,Loja,521154,1106,Espíndola,14209,26804,12835,12029,278,1662,-4.583056000000000,-79.42694400000001,06/01/2022
7,sierra,11,Loja,521154,1107,Gonzanamá,10953,23587,11107,10634,192,1654,-4.231389000000000,-79.43527800000000,06/01/2022
7,sierra,11,Loja,521154,1101,Loja,274112,464466,223107,205989,1659,33711,-3.983333000000000,-79.20000000000000,06/01/2022
7,sierra,11,Loja,521154,1108,Macará,20269,36939,17241,16460,697,2541,-4.383333000000000,-79.95000000000000,06/01/2022
7,sierra,11,Loja,521154,1116,Olmedo,4220,8899,4374,3925,26,574,-3.934000000000000,-79.64800000000000,06/01/2022
7,sierra,11,Loja,521154,1109,Paltas,23471,42399,19731,19158,248,3262,-4.050000000000000,-79.65000000000001,06/01/2022
7,sierra,11,Loja,521154,1114,Pindal,10540,21344,10630,9684,210,820,-4.116100000000000,-80.10760000000001,06/01/2022
7,sierra,11,Loja,521154,1110,Puyango,15925,34343,16322,15741,248,2032,-3.870000000000000,-80.09000000000000,06/01/2022
7,sierra,11,Loja,521154,1115,Quilanga,4197,7453,3363,3343,48,699,-4.298000000000000,-79.39860000000000,06/01/2022
7,sierra,11,Loja,521154,1111,Saraguro,33506,45873,23441,20030,517,1885,-3.625300000000000,-79.24110000000000,06/01/2022
7,sierra,11,Loja,521154,1112,Sozoranga,7121,9209,4341,3975,109,784,-4.327778000000000,-79.78972200000000,06/01/2022
7,sierra,11,Loja,521154,1113,Zapotillo,14325,26399,12912,12167,262,1058,-4.386360000000000,-80.24360000000000,06/01/2022
5,costa,12,Los Ríos,921763,1202,Baba,43429,59600,31523,25818,711,1548,-1.784167000000000,-79.67666699999999,06/01/2022
5,costa,12,Los Ríos,921763,1201,Babahoyo,175281,236497,125873,98864,4829,6931,-1.800000000000000,-79.53333300000000,06/01/2022
5,costa,12,Los Ríos,921763,1210,Buena Fe,83654,116775,64738,48182,1404,2451,-0.8985720000000000,-79.48891600000000,06/01/2022
5,costa,12,Los Ríos,921763,1212,Mocache,43316,49996,27001,20431,1598,966,-1.183850000000000,-79.50552999999999,06/01/2022
5,costa,12,Los Ríos,921763,1203,Montalvo,28720,42311,20869,19068,821,1553,-1.793800000000000,-79.28570000000001,06/01/2022
5,costa,12,Los Ríos,921763,1209,Palenque,23638,26695,17267,8389,448,591,-1.432800000000000,-79.74950000000000,06/01/2022
5,costa,12,Los Ríos,921763,1204,Puebloviejo,44725,64723,33743,27119,2288,1573,-1.550000000000000,-79.53388900000000,06/01/2022
5,costa,12,Los Ríos,921763,1205,Quevedo,213842,294971,152419,126545,6178,9829,-1.033333000000000,-79.45000000000000,06/01/2022
5,costa,12,Los Ríos,921763,1213,Quinsaloma,20428,30559,14298,13878,931,1452,-1.206200000000000,-79.31450000000000,06/01/2022
5,costa,12,Los Ríos,921763,1206,Urdaneta,32618,49037,24405,20962,1818,1852,-1.570556000000000,-79.47111099999999,06/01/2022
5,costa,12,Los Ríos,921763,1211,Valencia,54637,80181,42464,34618,1240,1859,-0.9525000000000000,-79.35310000000000,06/01/2022
5,costa,12,Los Ríos,921763,1207,Ventanas,75146,104638,55553,43808,1804,3473,-1.450000000000000,-79.47000000000000,06/01/2022
5,costa,12,Los Ríos,921763,1208,Vinces,82329,122006,61124,54462,3306,3114,-1.558333000000000,-79.75000000000000,06/01/2022
4,costa,13,Manabí,1562079,1316,Veinticuatro de Mayo,28514,50287,25122,21559,1053,2553,-1.278889000000000,-80.42000000000000,06/01/2022
4,costa,13,Manabí,1562079,1302,Bolívar,45493,74024,36295,32940,2146,2643,-0.8419440000000000,-80.16194400000001,06/01/2022
4,costa,13,Manabí,1562079,1303,Chone,131002,191447,97144,81124,5729,7450,-0.6833330000000000,-80.09999999999999,06/01/2022
4,costa,13,Manabí,1562079,1304,El Carmen,111344,194728,102556,84019,3436,4717,-1.314700000000000,-80.01690000000001,06/01/2022
4,costa,13,Manabí,1562079,1305,Flavio Alfaro,23822,43459,22403,18664,1323,1069,-0.4054000000000000,-79.90580000000000,06/01/2022
4,costa,13,Manabí,1562079,1320,Jama,26116,30804,15117,13392,1249,1046,-0.2014000000000000,-80.26590000000000,06/01/2022
4,costa,13,Manabí,1562079,1321,Jaramijó,28439,87862,44017,41673,542,1630,-0.9487300000000000,-80.63630000000001,06/01/2022
4,costa,13,Manabí,1562079,1306,Jipijapa,74645,128935,61993,58916,2180,5846,-1.333330000000000,-80.58329999999999,06/01/2022
4,costa,13,Manabí,1562079,1307,Junín,18820,37558,18267,16739,982,1570,-0.9291600000000000,-80.20569000000000,06/01/2022
4,costa,13,Manabí,1562079,1308,Manta,264281,514029,254202,238160,4204,17463,-0.9500220000000000,-80.71620000000000,06/01/2022
4,costa,13,Manabí,1562079,1309,Montecristi,107785,96036,55857,36926,715,2538,-1.033330000000000,-80.65000000000001,06/01/2022
4,costa,13,Manabí,1562079,1318,Olmedo,10194,19626,9454,8748,717,707,-1.396111000000000,-80.20611100000001,06/01/2022
4,costa,13,Manabí,1562079,1310,Paján,37093,65186,33595,28386,1432,1773,-1.570000000000000,-80.42000000000000,06/01/2022
4,costa,13,Manabí,1562079,1317,Pedernales,63441,88403,48364,36412,2657,970,0.07010000000000000,-80.05360000000000,06/01/2022
4,costa,13,Manabí,1562079,1311,Pichincha,29599,49663,26613,20605,1640,805,-1.047300000000000,-79.81860000000000,06/01/2022
4,costa,13,Manabí,1562079,1301,Portoviejo,321800,528523,255427,241896,10861,20339,-1.056181000000000,-80.45521700000000,06/01/2022
4,costa,13,Manabí,1562079,1319,Puerto López,24688,38741,19494,17228,1099,920,-1.566667000000000,-80.81666700000000,06/01/2022
4,costa,13,Manabí,1562079,1312,Rocafuerte,37312,61877,30831,27291,1193,2562,-0.9200000000000000,-80.45999999999999,06/01/2022
4,costa,13,Manabí,1562079,1322,San Vicente,24799,36099,17045,15989,1694,1371,-0.5893000000000000,-80.40880000000000,06/01/2022
4,costa,13,Manabí,1562079,1313,Santa Ana,48152,77066,38481,33393,2411,2781,-1.206900000000000,-80.37090000000001,06/01/2022
4,costa,13,Manabí,1562079,1314,Sucre,62443,108447,54331,47452,2218,4446,-0.6000000000000000,-80.41666700000000,06/01/2022
4,costa,13,Manabí,1562079,1315,Tosagua,42297,64849,32054,28256,2540,1999,-0.7800000000000000,-80.26000000000001,06/01/2022
6,amazonia,14,Morona Santiago,196535,1402,Gualaquiza,19555,33654,16323,14119,1430,1782,-3.380000000000000,-78.58000000000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1407,Huamboya,12382,12268,6694,4808,505,261,-1.785000000000000,-78.23194400000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1403,Limón Indanza,10349,11277,5530,4881,439,427,-2.966250000000000,-78.43052800000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1410,Logroño,7643,6216,3157,2325,496,238,-2.624800000000000,-78.18960000000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1401,Morona,58281,78798,38571,33082,3027,4118,-2.300000000000000,-78.11666700000001,06/01/2022
6,amazonia,14,Morona Santiago,196535,1411,Pablo Sexto,2897,3244,1440,1459,181,164,-1.803056000000000,-77.92111100000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1404,Palora,7719,15207,7775,6309,657,466,-1.700000000000000,-77.94000000000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1408,San Juan Bosco,4985,4457,1926,2005,186,340,-3.092300000000000,-78.51320000000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1405,Santiago,11087,15283,7794,6180,587,722,-3.429800000000000,-78.56560000000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1406,Sucúa,23823,30558,15343,12506,1138,1571,-2.460000000000000,-78.17000000000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1409,Taisha,26773,7785,3696,1886,1900,303,-2.339950000000000,-77.45808000000000,06/01/2022
6,amazonia,14,Morona Santiago,196535,1412,Tiwintza,11041,5425,2581,2188,493,163,-2.917670000000000,-77.80170000000000,06/01/2022
2,amazonia,15,Napo,133705,1503,Archidona,33068,50872,26623,22470,831,948,-0.9166670000000000,-77.78333300000000,06/01/2022
2,amazonia,15,Napo,133705,1509,Carlos Julio Arosemena Tola,4466,6284,3284,2630,163,207,-1.166667000000000,-77.84999999999999,06/01/2022
2,amazonia,15,Napo,133705,1504,El Chaco,10142,17241,8554,7766,175,746,-0.3402780000000000,-77.80888899999999,06/01/2022
2,amazonia,15,Napo,133705,1507,Quijos,6847,14035,6825,6130,122,958,-0.4636110000000000,-77.89277800000001,06/01/2022
2,amazonia,15,Napo,133705,1501,Tena,79182,125832,64322,54890,2374,4246,-0.9890000000000000,-77.81590000000000,06/01/2022
2,amazonia,22,Orellana,161338,2202,Aguarico,3629,12561,6389,5439,96,637,-0.9211110000000000,-75.39916700000001,06/01/2022
2,amazonia,22,Orellana,161338,2203,La Joya de los Sachas,39352,72705,38478,31672,918,1637,-0.3000000000000000,-76.84999999999999,06/01/2022
2,amazonia,22,Orellana,161338,2204,Loreto,24579,27951,14902,11038,1409,602,-0.6904000000000000,-77.30830000000000,06/01/2022
2,amazonia,22,Orellana,161338,2201,Orellana,93778,134630,69188,58660,2660,4122,-0.4666670000000000,-76.96666700000000,06/01/2022
2,amazonia,16,Pastaza,114202,1604,Arajuno,8128,8801,4490,3333,814,164,-1.234370000000000,-77.68750000000000,06/01/2022
2,amazonia,16,Pastaza,114202,1602,Mera,17547,26885,13576,10749,708,1852,-1.460000000000000,-78.09000000000000,06/01/2022
2,amazonia,16,Pastaza,114202,1601,Pastaza,84377,108357,51962,46507,4292,5596,-1.066667000000000,-78.00111099999999,06/01/2022
2,amazonia,16,Pastaza,114202,1603,Santa Clara,4150,7478,3914,3244,210,110,-1.267100000000000,-77.88820000000000,06/01/2022
9,sierra,17,Pichincha,3228233,1702,Cayambe,107660,211630,106858,94290,1697,8785,0.04388900000000000,-78.15610000000000,06/01/2022
9,sierra,17,Pichincha,3228233,1701,Quito,2781641,5046705,2344771,2297179,50323,354432,-0.2186110000000000,-78.50972200000000,06/01/2022
9,sierra,17,Pichincha,3228233,1703,Mejía,108167,175377,86146,78448,1309,9474,-0.5101000000000000,-78.56980000000000,06/01/2022
9,sierra,17,Pichincha,3228233,1704,Pedro Moncayo,43281,91706,46594,41515,834,2763,0.04369700000000000,-78.34923999999999,06/01/2022
9,sierra,17,Pichincha,3228233,1708,Pedro Vicente Maldonado,17171,26958,13261,12113,631,953,0.1666670000000000,-79,06/01/2022
9,sierra,17,Pichincha,3228233,1709,Puerto Quito,24911,36443,18561,15364,1105,1413,0.1170000000000000,-79.26400000000000,06/01/2022
9,sierra,17,Pichincha,3228233,1705,Rumiñahui,115433,283636,146262,114262,1613,21499,-0.3345000000000000,-78.44750000000001,06/01/2022
9,sierra,17,Pichincha,3228233,1707,San Miguel de Los Bancos,29969,32360,16111,13860,777,1612,0.02300000000000000,-78.89200000000000,06/01/2022
