provincia,poblacion,total,acumuladas,lat,lng,created_at
Tungurahua,590600,10,3786,-1.241667000000000,-78.61972200000000,23/11/2021
Zamora Chinchipe,120416,3,395,-4.120000000000000,-78.80000000000000,23/11/2021
Azuay,881394,5,4985,-2.897414000000000,-79.00448100000000,24/11/2021
Bolívar,209933,1,1059,-1.605556000000000,-79.00305600000000,24/11/2021
Carchi,186869,2,1001,0.8121800000000000,-77.71633000000000,24/11/2021
Cañar,281396,3,1358,-2.733333000000000,-78.83333300000000,24/11/2021
Chimborazo,524004,3,2959,-1.674347000000000,-78.64829400000001,24/11/2021
Cotopaxi,488716,5,2500,-0.9333330000000000,-78.61666700000001,24/11/2021
El Oro,715751,9,4503,-3.266667000000000,-79.96666700000000,24/11/2021
Esmeraldas,591083,4,2183,1.050000000000000,-79.20000000000000,24/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,24/11/2021
Guayas,4387434,59,26792,-2.183333000000000,-79.88333299999999,24/11/2021
Imbabura,476257,6,2638,0.3626780000000000,-78.13066700000000,24/11/2021
Loja,521154,5,3172,-3.983333000000000,-79.20000000000000,24/11/2021
Los Ríos,921763,15,4835,-1.800000000000000,-79.53333300000000,24/11/2021
Manabí,1562079,18,8378,-1.056181000000000,-80.45521700000000,24/11/2021
Morona Santiago,196535,3,542,-2.300000000000000,-78.11666700000001,24/11/2021
Napo,133705,5,500,-0.9890000000000000,-77.81590000000000,24/11/2021
Orellana,161338,1,543,-0.4666670000000000,-76.96666700000000,24/11/2021
Pastaza,114202,0,407,-1.066667000000000,-78.00111099999999,24/11/2021
Pichincha,3228233,43,17971,-0.2186110000000000,-78.50972200000000,24/11/2021
Santa Elena,401178,5,1679,-2.226700000000000,-80.85830000000000,24/11/2021
Sto. Domingo Tsáchilas,511151,3,2861,-0.2541670000000000,-79.17194400000000,24/11/2021
Sucumbíos,230503,4,857,0.08472200000000002,-76.88277800000000,24/11/2021
Tungurahua,590600,9,3795,-1.241667000000000,-78.61972200000000,24/11/2021
Zamora Chinchipe,120416,0,395,-4.120000000000000,-78.80000000000000,24/11/2021
Azuay,881394,10,4995,-2.897414000000000,-79.00448100000000,25/11/2021
Bolívar,209933,4,1063,-1.605556000000000,-79.00305600000000,25/11/2021
Carchi,186869,0,1001,0.8121800000000000,-77.71633000000000,25/11/2021
Cañar,281396,3,1361,-2.733333000000000,-78.83333300000000,25/11/2021
Chimborazo,524004,9,2968,-1.674347000000000,-78.64829400000001,25/11/2021
Cotopaxi,488716,4,2504,-0.9333330000000000,-78.61666700000001,25/11/2021
El Oro,715751,6,4509,-3.266667000000000,-79.96666700000000,25/11/2021
Esmeraldas,591083,6,2189,1.050000000000000,-79.20000000000000,25/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,25/11/2021
Guayas,4387434,72,26864,-2.183333000000000,-79.88333299999999,25/11/2021
Imbabura,476257,7,2645,0.3626780000000000,-78.13066700000000,25/11/2021
Loja,521154,7,3179,-3.983333000000000,-79.20000000000000,25/11/2021
Los Ríos,921763,8,4843,-1.800000000000000,-79.53333300000000,25/11/2021
Manabí,1562079,19,8397,-1.056181000000000,-80.45521700000000,25/11/2021
Morona Santiago,196535,4,546,-2.300000000000000,-78.11666700000001,25/11/2021
Napo,133705,5,505,-0.9890000000000000,-77.81590000000000,25/11/2021
Orellana,161338,1,544,-0.4666670000000000,-76.96666700000000,25/11/2021
Pastaza,114202,0,407,-1.066667000000000,-78.00111099999999,25/11/2021
Pichincha,3228233,36,18007,-0.2186110000000000,-78.50972200000000,25/11/2021
Santa Elena,401178,1,1680,-2.226700000000000,-80.85830000000000,25/11/2021
Sto. Domingo Tsáchilas,511151,7,2868,-0.2541670000000000,-79.17194400000000,25/11/2021
Sucumbíos,230503,2,859,0.08472200000000002,-76.88277800000000,25/11/2021
Tungurahua,590600,9,3804,-1.241667000000000,-78.61972200000000,25/11/2021
Zamora Chinchipe,120416,2,397,-4.120000000000000,-78.80000000000000,25/11/2021
Azuay,881394,9,5004,-2.897414000000000,-79.00448100000000,26/11/2021
Bolívar,209933,5,1068,-1.605556000000000,-79.00305600000000,26/11/2021
Carchi,186869,0,1001,0.8121800000000000,-77.71633000000000,26/11/2021
Cañar,281396,3,1364,-2.733333000000000,-78.83333300000000,26/11/2021
Chimborazo,524004,7,2975,-1.674347000000000,-78.64829400000001,26/11/2021
Cotopaxi,488716,5,2509,-0.9333330000000000,-78.61666700000001,26/11/2021
El Oro,715751,8,4517,-3.266667000000000,-79.96666700000000,26/11/2021
Esmeraldas,591083,4,2193,1.050000000000000,-79.20000000000000,26/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,26/11/2021
Guayas,4387434,72,26936,-2.183333000000000,-79.88333299999999,26/11/2021
Imbabura,476257,2,2647,0.3626780000000000,-78.13066700000000,26/11/2021
Loja,521154,8,3187,-3.983333000000000,-79.20000000000000,26/11/2021
Los Ríos,921763,16,4859,-1.800000000000000,-79.53333300000000,26/11/2021
Manabí,1562079,23,8420,-1.056181000000000,-80.45521700000000,26/11/2021
Morona Santiago,196535,1,547,-2.300000000000000,-78.11666700000001,26/11/2021
Napo,133705,2,507,-0.9890000000000000,-77.81590000000000,26/11/2021
Orellana,161338,0,544,-0.4666670000000000,-76.96666700000000,26/11/2021
Pastaza,114202,3,410,-1.066667000000000,-78.00111099999999,26/11/2021
Pichincha,3228233,43,18050,-0.2186110000000000,-78.50972200000000,26/11/2021
Santa Elena,401178,5,1685,-2.226700000000000,-80.85830000000000,26/11/2021
Sto. Domingo Tsáchilas,511151,5,2873,-0.2541670000000000,-79.17194400000000,26/11/2021
Sucumbíos,230503,5,864,0.08472200000000002,-76.88277800000000,26/11/2021
Tungurahua,590600,6,3810,-1.241667000000000,-78.61972200000000,26/11/2021
Zamora Chinchipe,120416,0,397,-4.120000000000000,-78.80000000000000,26/11/2021
Azuay,881394,14,5018,-2.897414000000000,-79.00448100000000,27/11/2021
Bolívar,209933,5,1073,-1.605556000000000,-79.00305600000000,27/11/2021
Carchi,186869,2,1003,0.8121800000000000,-77.71633000000000,27/11/2021
Cañar,281396,3,1367,-2.733333000000000,-78.83333300000000,27/11/2021
Chimborazo,524004,10,2985,-1.674347000000000,-78.64829400000001,27/11/2021
Cotopaxi,488716,2,2511,-0.9333330000000000,-78.61666700000001,27/11/2021
El Oro,715751,16,4533,-3.266667000000000,-79.96666700000000,27/11/2021
Esmeraldas,591083,6,2199,1.050000000000000,-79.20000000000000,27/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,27/11/2021
Guayas,4387434,66,27002,-2.183333000000000,-79.88333299999999,27/11/2021
Imbabura,476257,5,2652,0.3626780000000000,-78.13066700000000,27/11/2021
Loja,521154,10,3197,-3.983333000000000,-79.20000000000000,27/11/2021
Los Ríos,921763,8,4867,-1.800000000000000,-79.53333300000000,27/11/2021
Manabí,1562079,28,8448,-1.056181000000000,-80.45521700000000,27/11/2021
Morona Santiago,196535,1,548,-2.300000000000000,-78.11666700000001,27/11/2021
Napo,133705,0,507,-0.9890000000000000,-77.81590000000000,27/11/2021
Orellana,161338,1,545,-0.4666670000000000,-76.96666700000000,27/11/2021
Pastaza,114202,1,411,-1.066667000000000,-78.00111099999999,27/11/2021
Pichincha,3228233,34,18084,-0.2186110000000000,-78.50972200000000,27/11/2021
Santa Elena,401178,3,1688,-2.226700000000000,-80.85830000000000,27/11/2021
Sto. Domingo Tsáchilas,511151,10,2883,-0.2541670000000000,-79.17194400000000,27/11/2021
Sucumbíos,230503,6,870,0.08472200000000002,-76.88277800000000,27/11/2021
Tungurahua,590600,2,3812,-1.241667000000000,-78.61972200000000,27/11/2021
Zamora Chinchipe,120416,0,397,-4.120000000000000,-78.80000000000000,27/11/2021
Azuay,881394,11,5029,-2.897414000000000,-79.00448100000000,28/11/2021
Bolívar,209933,2,1075,-1.605556000000000,-79.00305600000000,28/11/2021
Carchi,186869,2,1005,0.8121800000000000,-77.71633000000000,28/11/2021
Cañar,281396,5,1372,-2.733333000000000,-78.83333300000000,28/11/2021
Chimborazo,524004,12,2997,-1.674347000000000,-78.64829400000001,28/11/2021
Cotopaxi,488716,5,2516,-0.9333330000000000,-78.61666700000001,28/11/2021
El Oro,715751,6,4539,-3.266667000000000,-79.96666700000000,28/11/2021
Esmeraldas,591083,6,2205,1.050000000000000,-79.20000000000000,28/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,28/11/2021
Guayas,4387434,64,27066,-2.183333000000000,-79.88333299999999,28/11/2021
Imbabura,476257,7,2659,0.3626780000000000,-78.13066700000000,28/11/2021
Loja,521154,8,3205,-3.983333000000000,-79.20000000000000,28/11/2021
Los Ríos,921763,13,4880,-1.800000000000000,-79.53333300000000,28/11/2021
Manabí,1562079,25,8473,-1.056181000000000,-80.45521700000000,28/11/2021
Morona Santiago,196535,1,549,-2.300000000000000,-78.11666700000001,28/11/2021
Napo,133705,1,508,-0.9890000000000000,-77.81590000000000,28/11/2021
Orellana,161338,8,553,-0.4666670000000000,-76.96666700000000,28/11/2021
Pastaza,114202,0,411,-1.066667000000000,-78.00111099999999,28/11/2021
Pichincha,3228233,36,18120,-0.2186110000000000,-78.50972200000000,28/11/2021
Santa Elena,401178,1,1689,-2.226700000000000,-80.85830000000000,28/11/2021
Sto. Domingo Tsáchilas,511151,6,2889,-0.2541670000000000,-79.17194400000000,28/11/2021
Sucumbíos,230503,3,873,0.08472200000000002,-76.88277800000000,28/11/2021
Tungurahua,590600,7,3819,-1.241667000000000,-78.61972200000000,28/11/2021
Zamora Chinchipe,120416,2,399,-4.120000000000000,-78.80000000000000,28/11/2021
Azuay,881394,8,5037,-2.897414000000000,-79.00448100000000,29/11/2021
Bolívar,209933,2,1077,-1.605556000000000,-79.00305600000000,29/11/2021
Carchi,186869,3,1008,0.8121800000000000,-77.71633000000000,29/11/2021
Cañar,281396,1,1373,-2.733333000000000,-78.83333300000000,29/11/2021
Chimborazo,524004,6,3003,-1.674347000000000,-78.64829400000001,29/11/2021
Cotopaxi,488716,8,2524,-0.9333330000000000,-78.61666700000001,29/11/2021
El Oro,715751,8,4547,-3.266667000000000,-79.96666700000000,29/11/2021
Esmeraldas,591083,4,2209,1.050000000000000,-79.20000000000000,29/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,29/11/2021
Guayas,4387434,59,27125,-2.183333000000000,-79.88333299999999,29/11/2021
Imbabura,476257,2,2661,0.3626780000000000,-78.13066700000000,29/11/2021
Loja,521154,11,3216,-3.983333000000000,-79.20000000000000,29/11/2021
Los Ríos,921763,12,4892,-1.800000000000000,-79.53333300000000,29/11/2021
Manabí,1562079,24,8497,-1.056181000000000,-80.45521700000000,29/11/2021
Morona Santiago,196535,0,549,-2.300000000000000,-78.11666700000001,29/11/2021
Napo,133705,1,509,-0.9890000000000000,-77.81590000000000,29/11/2021
Orellana,161338,0,553,-0.4666670000000000,-76.96666700000000,29/11/2021
Pastaza,114202,3,414,-1.066667000000000,-78.00111099999999,29/11/2021
Pichincha,3228233,30,18150,-0.2186110000000000,-78.50972200000000,29/11/2021
Santa Elena,401178,0,1689,-2.226700000000000,-80.85830000000000,29/11/2021
Sto. Domingo Tsáchilas,511151,7,2896,-0.2541670000000000,-79.17194400000000,29/11/2021
Sucumbíos,230503,2,875,0.08472200000000002,-76.88277800000000,29/11/2021
Tungurahua,590600,9,3828,-1.241667000000000,-78.61972200000000,29/11/2021
Zamora Chinchipe,120416,0,399,-4.120000000000000,-78.80000000000000,29/11/2021
Azuay,881394,9,5046,-2.897414000000000,-79.00448100000000,30/11/2021
Bolívar,209933,0,1077,-1.605556000000000,-79.00305600000000,30/11/2021
Carchi,186869,2,1010,0.8121800000000000,-77.71633000000000,30/11/2021
Cañar,281396,2,1375,-2.733333000000000,-78.83333300000000,30/11/2021
Chimborazo,524004,6,3009,-1.674347000000000,-78.64829400000001,30/11/2021
Cotopaxi,488716,6,2530,-0.9333330000000000,-78.61666700000001,30/11/2021
El Oro,715751,7,4554,-3.266667000000000,-79.96666700000000,30/11/2021
Esmeraldas,591083,4,2213,1.050000000000000,-79.20000000000000,30/11/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,30/11/2021
Guayas,4387434,65,27190,-2.183333000000000,-79.88333299999999,30/11/2021
Imbabura,476257,5,2666,0.3626780000000000,-78.13066700000000,30/11/2021
Loja,521154,10,3226,-3.983333000000000,-79.20000000000000,30/11/2021
Los Ríos,921763,15,4907,-1.800000000000000,-79.53333300000000,30/11/2021
Manabí,1562079,20,8517,-1.056181000000000,-80.45521700000000,30/11/2021
Morona Santiago,196535,1,550,-2.300000000000000,-78.11666700000001,30/11/2021
Napo,133705,2,511,-0.9890000000000000,-77.81590000000000,30/11/2021
Orellana,161338,1,554,-0.4666670000000000,-76.96666700000000,30/11/2021
Pastaza,114202,0,414,-1.066667000000000,-78.00111099999999,30/11/2021
Pichincha,3228233,35,18185,-0.2186110000000000,-78.50972200000000,30/11/2021
Santa Elena,401178,5,1694,-2.226700000000000,-80.85830000000000,30/11/2021
Sto. Domingo Tsáchilas,511151,7,2903,-0.2541670000000000,-79.17194400000000,30/11/2021
Sucumbíos,230503,0,875,0.08472200000000002,-76.88277800000000,30/11/2021
Tungurahua,590600,5,3833,-1.241667000000000,-78.61972200000000,30/11/2021
Zamora Chinchipe,120416,0,399,-4.120000000000000,-78.80000000000000,30/11/2021
Azuay,881394,17,5063,-2.897414000000000,-79.00448100000000,01/12/2021
Bolívar,209933,1,1078,-1.605556000000000,-79.00305600000000,01/12/2021
Carchi,186869,0,1010,0.8121800000000000,-77.71633000000000,01/12/2021
Cañar,281396,1,1376,-2.733333000000000,-78.83333300000000,01/12/2021
Chimborazo,524004,7,3016,-1.674347000000000,-78.64829400000001,01/12/2021
Cotopaxi,488716,1,2531,-0.9333330000000000,-78.61666700000001,01/12/2021
El Oro,715751,12,4566,-3.266667000000000,-79.96666700000000,01/12/2021
Esmeraldas,591083,1,2214,1.050000000000000,-79.20000000000000,01/12/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,01/12/2021
Guayas,4387434,59,27249,-2.183333000000000,-79.88333299999999,01/12/2021
Imbabura,476257,5,2671,0.3626780000000000,-78.13066700000000,01/12/2021
Loja,521154,6,3232,-3.983333000000000,-79.20000000000000,01/12/2021
Los Ríos,921763,8,4915,-1.800000000000000,-79.53333300000000,01/12/2021
Manabí,1562079,18,8535,-1.056181000000000,-80.45521700000000,01/12/2021
Morona Santiago,196535,0,550,-2.300000000000000,-78.11666700000001,01/12/2021
Napo,133705,4,515,-0.9890000000000000,-77.81590000000000,01/12/2021
Orellana,161338,1,555,-0.4666670000000000,-76.96666700000000,01/12/2021
Pastaza,114202,0,414,-1.066667000000000,-78.00111099999999,01/12/2021
Pichincha,3228233,49,18234,-0.2186110000000000,-78.50972200000000,01/12/2021
Santa Elena,401178,6,1700,-2.226700000000000,-80.85830000000000,01/12/2021
Sto. Domingo Tsáchilas,511151,8,2911,-0.2541670000000000,-79.17194400000000,01/12/2021
Sucumbíos,230503,2,877,0.08472200000000002,-76.88277800000000,01/12/2021
Tungurahua,590600,4,3837,-1.241667000000000,-78.61972200000000,01/12/2021
Zamora Chinchipe,120416,1,400,-4.120000000000000,-78.80000000000000,01/12/2021
Azuay,881394,13,5076,-2.897414000000000,-79.00448100000000,02/12/2021
Bolívar,209933,2,1080,-1.605556000000000,-79.00305600000000,02/12/2021
Carchi,186869,6,1016,0.8121800000000000,-77.71633000000000,02/12/2021
Cañar,281396,1,1377,-2.733333000000000,-78.83333300000000,02/12/2021
Chimborazo,524004,7,3023,-1.674347000000000,-78.64829400000001,02/12/2021
Cotopaxi,488716,4,2535,-0.9333330000000000,-78.61666700000001,02/12/2021
El Oro,715751,11,4577,-3.266667000000000,-79.96666700000000,02/12/2021
Esmeraldas,591083,6,2220,1.050000000000000,-79.20000000000000,02/12/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,02/12/2021
Guayas,4387434,64,27313,-2.183333000000000,-79.88333299999999,02/12/2021
Imbabura,476257,7,2678,0.3626780000000000,-78.13066700000000,02/12/2021
Loja,521154,10,3242,-3.983333000000000,-79.20000000000000,02/12/2021
Los Ríos,921763,11,4926,-1.800000000000000,-79.53333300000000,02/12/2021
Manabí,1562079,26,8561,-1.056181000000000,-80.45521700000000,02/12/2021
Morona Santiago,196535,2,552,-2.300000000000000,-78.11666700000001,02/12/2021
Napo,133705,0,515,-0.9890000000000000,-77.81590000000000,02/12/2021
Orellana,161338,0,555,-0.4666670000000000,-76.96666700000000,02/12/2021
Pastaza,114202,2,416,-1.066667000000000,-78.00111099999999,02/12/2021
Pichincha,3228233,37,18271,-0.2186110000000000,-78.50972200000000,02/12/2021
Santa Elena,401178,3,1703,-2.226700000000000,-80.85830000000000,02/12/2021
Sto. Domingo Tsáchilas,511151,3,2914,-0.2541670000000000,-79.17194400000000,02/12/2021
Sucumbíos,230503,3,880,0.08472200000000002,-76.88277800000000,02/12/2021
Tungurahua,590600,8,3845,-1.241667000000000,-78.61972200000000,02/12/2021
Zamora Chinchipe,120416,0,400,-4.120000000000000,-78.80000000000000,02/12/2021
Azuay,881394,13,5089,-2.897414000000000,-79.00448100000000,03/12/2021
Bolívar,209933,1,1081,-1.605556000000000,-79.00305600000000,03/12/2021
Carchi,186869,2,1018,0.8121800000000000,-77.71633000000000,03/12/2021
Cañar,281396,5,1382,-2.733333000000000,-78.83333300000000,03/12/2021
Chimborazo,524004,5,3028,-1.674347000000000,-78.64829400000001,03/12/2021
Cotopaxi,488716,4,2539,-0.9333330000000000,-78.61666700000001,03/12/2021
El Oro,715751,9,4586,-3.266667000000000,-79.96666700000000,03/12/2021
Esmeraldas,591083,8,2228,1.050000000000000,-79.20000000000000,03/12/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,03/12/2021
Guayas,4387434,73,27386,-2.183333000000000,-79.88333299999999,03/12/2021
Imbabura,476257,6,2684,0.3626780000000000,-78.13066700000000,03/12/2021
Loja,521154,10,3252,-3.983333000000000,-79.20000000000000,03/12/2021
Los Ríos,921763,7,4933,-1.800000000000000,-79.53333300000000,03/12/2021
Manabí,1562079,24,8585,-1.056181000000000,-80.45521700000000,03/12/2021
Morona Santiago,196535,3,555,-2.300000000000000,-78.11666700000001,03/12/2021
Napo,133705,1,516,-0.9890000000000000,-77.81590000000000,03/12/2021
Orellana,161338,1,556,-0.4666670000000000,-76.96666700000000,03/12/2021
Pastaza,114202,0,416,-1.066667000000000,-78.00111099999999,03/12/2021
Pichincha,3228233,30,18301,-0.2186110000000000,-78.50972200000000,03/12/2021
Santa Elena,401178,1,1704,-2.226700000000000,-80.85830000000000,03/12/2021
Sto. Domingo Tsáchilas,511151,6,2920,-0.2541670000000000,-79.17194400000000,03/12/2021
Sucumbíos,230503,3,883,0.08472200000000002,-76.88277800000000,03/12/2021
Tungurahua,590600,2,3847,-1.241667000000000,-78.61972200000000,03/12/2021
Zamora Chinchipe,120416,0,400,-4.120000000000000,-78.80000000000000,03/12/2021
Azuay,881394,8,5097,-2.897414000000000,-79.00448100000000,04/12/2021
Bolívar,209933,4,1085,-1.605556000000000,-79.00305600000000,04/12/2021
Carchi,186869,0,1018,0.8121800000000000,-77.71633000000000,04/12/2021
Cañar,281396,2,1384,-2.733333000000000,-78.83333300000000,04/12/2021
Chimborazo,524004,9,3037,-1.674347000000000,-78.64829400000001,04/12/2021
Cotopaxi,488716,5,2544,-0.9333330000000000,-78.61666700000001,04/12/2021
El Oro,715751,10,4596,-3.266667000000000,-79.96666700000000,04/12/2021
Esmeraldas,591083,5,2233,1.050000000000000,-79.20000000000000,04/12/2021
Galápagos,33042,0,68,-0.7999999999999999,-89.40000000000001,04/12/2021
Guayas,4387434,60,27446,-2.183333000000000,-79.88333299999999,04/12/2021
Imbabura,476257,1,2685,0.3626780000000000,-78.13066700000000,04/12/2021
Loja,521154,7,3259,-3.983333000000000,-79.20000000000000,04/12/2021
Los Ríos,921763,12,4945,-1.800000000000000,-79.53333300000000,04/12/2021
Manabí,1562079,23,8608,-1.056181000000000,-80.45521700000000,04/12/2021
Morona Santiago,196535,0,555,-2.300000000000000,-78.11666700000001,04/12/2021
Napo,133705,2,518,-0.9890000000000000,-77.81590000000000,04/12/2021
Orellana,161338,1,557,-0.4666670000000000,-76.96666700000000,04/12/2021
Pastaza,114202,0,416,-1.066667000000000,-78.00111099999999,04/12/2021
Pichincha,3228233,43,18344,-0.2186110000000000,-78.50972200000000,04/12/2021
Santa Elena,401178,5,1709,-2.226700000000000,-80.85830000000000,04/12/2021
Sto. Domingo Tsáchilas,511151,6,2926,-0.2541670000000000,-79.17194400000000,04/12/2021
