provincia,total,acumuladas,lat,lng,created_at
Chimborazo,5,1747,-1.674347000000000,-78.64829400000001,12/10/2016
Cotopaxi,2,1321,-0.9333330000000000,-78.61666700000001,12/10/2016
El Oro,14,2076,-3.266667000000000,-79.96666700000000,12/10/2016
Esmeraldas,2,1123,1.050000000000000,-79.20000000000000,12/10/2016
Galápagos,0,40,-0.7999999999999999,-89.40000000000001,12/10/2016
Guayas,59,15567,-2.183333000000000,-79.88333299999999,12/10/2016
Imbabura,2,1421,0.3626780000000000,-78.13066700000000,12/10/2016
Loja,5,1750,-3.983333000000000,-79.20000000000000,12/10/2016
Los Ríos,5,2643,-1.800000000000000,-79.53333300000000,12/10/2016
Manabí,10,5280,-1.056181000000000,-80.45521700000000,12/10/2016
Morona Santiago,3,343,-2.300000000000000,-78.11666700000001,12/10/2016
Napo,1,241,-0.9890000000000000,-77.81590000000000,12/10/2016
Orellana,0,270,-0.4666670000000000,-76.96666700000000,12/10/2016
Otro,0,3,0,0,12/10/2016
Pastaza,0,237,-1.066667000000000,-78.00111099999999,12/10/2016
Pichincha,35,9276,-0.2186110000000000,-78.50972200000000,12/10/2016
Santa Elena,3,939,-2.226700000000000,-80.85830000000000,12/10/2016
Sto. Domingo Tsáchilas,7,1471,-0.2541670000000000,-79.17194400000000,12/10/2016
Sucumbíos,0,417,0.08472200000000002,-76.88277800000000,12/10/2016
Tungurahua,7,2159,-1.241667000000000,-78.61972200000000,12/10/2016
Zamora Chinchipe,1,158,-4.120000000000000,-78.80000000000000,12/10/2016
Azuay,13,2940,-2.897414000000000,-79.00448100000000,13/10/2016
Bolívar,1,603,-1.605556000000000,-79.00305600000000,13/10/2016
Carchi,1,506,0.8121800000000000,-77.71633000000000,13/10/2016
Cañar,6,822,-2.733333000000000,-78.83333300000000,13/10/2016
Chimborazo,5,1752,-1.674347000000000,-78.64829400000001,13/10/2016
Cotopaxi,3,1324,-0.9333330000000000,-78.61666700000001,13/10/2016
El Oro,4,2080,-3.266667000000000,-79.96666700000000,13/10/2016
Esmeraldas,2,1125,1.050000000000000,-79.20000000000000,13/10/2016
Galápagos,1,41,-0.7999999999999999,-89.40000000000001,13/10/2016
Guayas,48,15615,-2.183333000000000,-79.88333299999999,13/10/2016
Imbabura,5,1426,0.3626780000000000,-78.13066700000000,13/10/2016
Loja,6,1756,-3.983333000000000,-79.20000000000000,13/10/2016
Los Ríos,4,2647,-1.800000000000000,-79.53333300000000,13/10/2016
Manabí,17,5297,-1.056181000000000,-80.45521700000000,13/10/2016
Morona Santiago,2,345,-2.300000000000000,-78.11666700000001,13/10/2016
Napo,0,241,-0.9890000000000000,-77.81590000000000,13/10/2016
Orellana,1,271,-0.4666670000000000,-76.96666700000000,13/10/2016
Otro,0,3,0,0,13/10/2016
Pastaza,0,237,-1.066667000000000,-78.00111099999999,13/10/2016
Pichincha,29,9305,-0.2186110000000000,-78.50972200000000,13/10/2016
Santa Elena,2,941,-2.226700000000000,-80.85830000000000,13/10/2016
Sto. Domingo Tsáchilas,4,1475,-0.2541670000000000,-79.17194400000000,13/10/2016
Sucumbíos,1,418,0.08472200000000002,-76.88277800000000,13/10/2016
Tungurahua,2,2161,-1.241667000000000,-78.61972200000000,13/10/2016
Zamora Chinchipe,1,159,-4.120000000000000,-78.80000000000000,13/10/2016
Azuay,14,2954,-2.897414000000000,-79.00448100000000,14/10/2016
Bolívar,1,604,-1.605556000000000,-79.00305600000000,14/10/2016
Carchi,2,508,0.8121800000000000,-77.71633000000000,14/10/2016
Cañar,2,824,-2.733333000000000,-78.83333300000000,14/10/2016
Chimborazo,5,1757,-1.674347000000000,-78.64829400000001,14/10/2016
Cotopaxi,5,1329,-0.9333330000000000,-78.61666700000001,14/10/2016
El Oro,9,2089,-3.266667000000000,-79.96666700000000,14/10/2016
Esmeraldas,8,1133,1.050000000000000,-79.20000000000000,14/10/2016
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,14/10/2016
Guayas,51,15666,-2.183333000000000,-79.88333299999999,14/10/2016
Imbabura,2,1428,0.3626780000000000,-78.13066700000000,14/10/2016
Loja,3,1759,-3.983333000000000,-79.20000000000000,14/10/2016
Los Ríos,6,2653,-1.800000000000000,-79.53333300000000,14/10/2016
Manabí,23,5320,-1.056181000000000,-80.45521700000000,14/10/2016
Morona Santiago,1,346,-2.300000000000000,-78.11666700000001,14/10/2016
Napo,1,242,-0.9890000000000000,-77.81590000000000,14/10/2016
Orellana,1,272,-0.4666670000000000,-76.96666700000000,14/10/2016
Otro,0,3,0,0,14/10/2016
Pastaza,1,238,-1.066667000000000,-78.00111099999999,14/10/2016
Pichincha,34,9339,-0.2186110000000000,-78.50972200000000,14/10/2016
Santa Elena,5,946,-2.226700000000000,-80.85830000000000,14/10/2016
Sto. Domingo Tsáchilas,4,1479,-0.2541670000000000,-79.17194400000000,14/10/2016
Sucumbíos,0,418,0.08472200000000002,-76.88277800000000,14/10/2016
Tungurahua,12,2173,-1.241667000000000,-78.61972200000000,14/10/2016
Zamora Chinchipe,1,160,-4.120000000000000,-78.80000000000000,14/10/2016
Azuay,9,2963,-2.897414000000000,-79.00448100000000,15/10/2016
Bolívar,6,610,-1.605556000000000,-79.00305600000000,15/10/2016
Carchi,2,510,0.8121800000000000,-77.71633000000000,15/10/2016
Cañar,8,832,-2.733333000000000,-78.83333300000000,15/10/2016
Chimborazo,5,1762,-1.674347000000000,-78.64829400000001,15/10/2016
Cotopaxi,2,1331,-0.9333330000000000,-78.61666700000001,15/10/2016
El Oro,6,2095,-3.266667000000000,-79.96666700000000,15/10/2016
Esmeraldas,2,1135,1.050000000000000,-79.20000000000000,15/10/2016
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,15/10/2016
Guayas,52,15718,-2.183333000000000,-79.88333299999999,15/10/2016
Imbabura,1,1429,0.3626780000000000,-78.13066700000000,15/10/2016
Loja,6,1765,-3.983333000000000,-79.20000000000000,15/10/2016
Los Ríos,12,2665,-1.800000000000000,-79.53333300000000,15/10/2016
Manabí,19,5339,-1.056181000000000,-80.45521700000000,15/10/2016
Morona Santiago,0,346,-2.300000000000000,-78.11666700000001,15/10/2016
Napo,0,242,-0.9890000000000000,-77.81590000000000,15/10/2016
Orellana,1,273,-0.4666670000000000,-76.96666700000000,15/10/2016
Otro,0,3,0,0,15/10/2016
Pastaza,2,240,-1.066667000000000,-78.00111099999999,15/10/2016
Pichincha,28,9367,-0.2186110000000000,-78.50972200000000,15/10/2016
Santa Elena,3,949,-2.226700000000000,-80.85830000000000,15/10/2016
Sto. Domingo Tsáchilas,2,1481,-0.2541670000000000,-79.17194400000000,15/10/2016
Sucumbíos,1,419,0.08472200000000002,-76.88277800000000,15/10/2016
Tungurahua,8,2181,-1.241667000000000,-78.61972200000000,15/10/2016
Zamora Chinchipe,1,161,-4.120000000000000,-78.80000000000000,15/10/2016
Azuay,16,2979,-2.897414000000000,-79.00448100000000,16/10/2016
Bolívar,2,612,-1.605556000000000,-79.00305600000000,16/10/2016
Carchi,1,511,0.8121800000000000,-77.71633000000000,16/10/2016
Cañar,7,839,-2.733333000000000,-78.83333300000000,16/10/2016
Chimborazo,10,1772,-1.674347000000000,-78.64829400000001,16/10/2016
Cotopaxi,5,1336,-0.9333330000000000,-78.61666700000001,16/10/2016
El Oro,8,2103,-3.266667000000000,-79.96666700000000,16/10/2016
Esmeraldas,2,1137,1.050000000000000,-79.20000000000000,16/10/2016
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,16/10/2016
Guayas,61,15779,-2.183333000000000,-79.88333299999999,16/10/2016
Imbabura,6,1435,0.3626780000000000,-78.13066700000000,16/10/2016
Loja,3,1768,-3.983333000000000,-79.20000000000000,16/10/2016
Los Ríos,15,2680,-1.800000000000000,-79.53333300000000,16/10/2016
Manabí,27,5366,-1.056181000000000,-80.45521700000000,16/10/2016
Morona Santiago,2,348,-2.300000000000000,-78.11666700000001,16/10/2016
Napo,2,244,-0.9890000000000000,-77.81590000000000,16/10/2016
Orellana,0,273,-0.4666670000000000,-76.96666700000000,16/10/2016
Otro,0,3,0,0,16/10/2016
Pastaza,1,241,-1.066667000000000,-78.00111099999999,16/10/2016
Pichincha,32,9399,-0.2186110000000000,-78.50972200000000,16/10/2016
Santa Elena,1,950,-2.226700000000000,-80.85830000000000,16/10/2016
Sto. Domingo Tsáchilas,5,1486,-0.2541670000000000,-79.17194400000000,16/10/2016
Sucumbíos,0,419,0.08472200000000002,-76.88277800000000,16/10/2016
Tungurahua,11,2192,-1.241667000000000,-78.61972200000000,16/10/2016
Zamora Chinchipe,0,161,-4.120000000000000,-78.80000000000000,16/10/2016
Azuay,10,2989,-2.897414000000000,-79.00448100000000,17/10/2016
Bolívar,1,613,-1.605556000000000,-79.00305600000000,17/10/2016
Carchi,3,514,0.8121800000000000,-77.71633000000000,17/10/2016
Cañar,2,841,-2.733333000000000,-78.83333300000000,17/10/2016
Chimborazo,9,1781,-1.674347000000000,-78.64829400000001,17/10/2016
Cotopaxi,7,1343,-0.9333330000000000,-78.61666700000001,17/10/2016
El Oro,15,2118,-3.266667000000000,-79.96666700000000,17/10/2016
Esmeraldas,3,1140,1.050000000000000,-79.20000000000000,17/10/2016
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,17/10/2016
Guayas,61,15840,-2.183333000000000,-79.88333299999999,17/10/2016
Imbabura,5,1440,0.3626780000000000,-78.13066700000000,17/10/2016
Loja,5,1773,-3.983333000000000,-79.20000000000000,17/10/2016
Los Ríos,6,2686,-1.800000000000000,-79.53333300000000,17/10/2016
Manabí,17,5383,-1.056181000000000,-80.45521700000000,17/10/2016
Morona Santiago,0,348,-2.300000000000000,-78.11666700000001,17/10/2016
Napo,0,244,-0.9890000000000000,-77.81590000000000,17/10/2016
Orellana,0,273,-0.4666670000000000,-76.96666700000000,17/10/2016
Otro,0,3,0,0,17/10/2016
Pastaza,2,243,-1.066667000000000,-78.00111099999999,17/10/2016
Pichincha,29,9428,-0.2186110000000000,-78.50972200000000,17/10/2016
Santa Elena,1,951,-2.226700000000000,-80.85830000000000,17/10/2016
Sto. Domingo Tsáchilas,10,1496,-0.2541670000000000,-79.17194400000000,17/10/2016
Sucumbíos,0,419,0.08472200000000002,-76.88277800000000,17/10/2016
Tungurahua,4,2196,-1.241667000000000,-78.61972200000000,17/10/2016
Zamora Chinchipe,1,162,-4.120000000000000,-78.80000000000000,17/10/2016
Azuay,9,2998,-2.897414000000000,-79.00448100000000,18/10/2016
Bolívar,5,618,-1.605556000000000,-79.00305600000000,18/10/2016
Carchi,2,516,0.8121800000000000,-77.71633000000000,18/10/2016
Cañar,5,846,-2.733333000000000,-78.83333300000000,18/10/2016
Chimborazo,4,1785,-1.674347000000000,-78.64829400000001,18/10/2016
Cotopaxi,6,1349,-0.9333330000000000,-78.61666700000001,18/10/2016
El Oro,5,2123,-3.266667000000000,-79.96666700000000,18/10/2016
Esmeraldas,4,1144,1.050000000000000,-79.20000000000000,18/10/2016
Galápagos,1,42,-0.7999999999999999,-89.40000000000001,18/10/2016
Guayas,42,15882,-2.183333000000000,-79.88333299999999,18/10/2016
Imbabura,4,1444,0.3626780000000000,-78.13066700000000,18/10/2016
Loja,4,1777,-3.983333000000000,-79.20000000000000,18/10/2016
Los Ríos,8,2694,-1.800000000000000,-79.53333300000000,18/10/2016
Manabí,16,5399,-1.056181000000000,-80.45521700000000,18/10/2016
Morona Santiago,2,350,-2.300000000000000,-78.11666700000001,18/10/2016
Napo,1,245,-0.9890000000000000,-77.81590000000000,18/10/2016
Orellana,0,273,-0.4666670000000000,-76.96666700000000,18/10/2016
Otro,0,3,0,0,18/10/2016
Pastaza,0,243,-1.066667000000000,-78.00111099999999,18/10/2016
Pichincha,37,9465,-0.2186110000000000,-78.50972200000000,18/10/2016
Santa Elena,2,953,-2.226700000000000,-80.85830000000000,18/10/2016
Sto. Domingo Tsáchilas,6,1502,-0.2541670000000000,-79.17194400000000,18/10/2016
Sucumbíos,2,421,0.08472200000000002,-76.88277800000000,18/10/2016
Tungurahua,5,2201,-1.241667000000000,-78.61972200000000,18/10/2016
Zamora Chinchipe,0,162,-4.120000000000000,-78.80000000000000,18/10/2016
Azuay,14,3012,-2.897414000000000,-79.00448100000000,19/10/2016
Bolívar,1,619,-1.605556000000000,-79.00305600000000,19/10/2016
Carchi,0,516,0.8121800000000000,-77.71633000000000,19/10/2016
Cañar,4,850,-2.733333000000000,-78.83333300000000,19/10/2016
Chimborazo,4,1789,-1.674347000000000,-78.64829400000001,19/10/2016
Cotopaxi,5,1354,-0.9333330000000000,-78.61666700000001,19/10/2016
El Oro,5,2128,-3.266667000000000,-79.96666700000000,19/10/2016
Esmeraldas,5,1149,1.050000000000000,-79.20000000000000,19/10/2016
Galápagos,0,42,-0.7999999999999999,-89.40000000000001,19/10/2016
Guayas,51,15933,-2.183333000000000,-79.88333299999999,19/10/2016
Imbabura,1,1445,0.3626780000000000,-78.13066700000000,19/10/2016
Loja,5,1782,-3.983333000000000,-79.20000000000000,19/10/2016
Los Ríos,7,2701,-1.800000000000000,-79.53333300000000,19/10/2016
Manabí,10,5409,-1.056181000000000,-80.45521700000000,19/10/2016
Morona Santiago,1,351,-2.300000000000000,-78.11666700000001,19/10/2016
Napo,0,245,-0.9890000000000000,-77.81590000000000,19/10/2016
Orellana,0,273,-0.4666670000000000,-76.96666700000000,19/10/2016
Otro,0,3,0,0,19/10/2016
Pastaza,0,243,-1.066667000000000,-78.00111099999999,19/10/2016
Pichincha,29,9494,-0.2186110000000000,-78.50972200000000,19/10/2016
Santa Elena,4,957,-2.226700000000000,-80.85830000000000,19/10/2016
Sto. Domingo Tsáchilas,5,1507,-0.2541670000000000,-79.17194400000000,19/10/2016
Sucumbíos,1,422,0.08472200000000002,-76.88277800000000,19/10/2016
Tungurahua,5,2206,-1.241667000000000,-78.61972200000000,19/10/2016
Zamora Chinchipe,0,162,-4.120000000000000,-78.80000000000000,19/10/2016
Azuay,15,3027,-2.897414000000000,-79.00448100000000,20/10/2016
Bolívar,3,622,-1.605556000000000,-79.00305600000000,20/10/2016
Carchi,2,518,0.8121800000000000,-77.71633000000000,20/10/2016
Cañar,1,851,-2.733333000000000,-78.83333300000000,20/10/2016
Chimborazo,5,1794,-1.674347000000000,-78.64829400000001,20/10/2016
Cotopaxi,0,1354,-0.9333330000000000,-78.61666700000001,20/10/2016
El Oro,8,2136,-3.266667000000000,-79.96666700000000,20/10/2016
Esmeraldas,7,1156,1.050000000000000,-79.20000000000000,20/10/2016
Galápagos,0,42,-0.7999999999999999,-89.40000000000001,20/10/2016
Guayas,52,15985,-2.183333000000000,-79.88333299999999,20/10/2016
Imbabura,3,1448,0.3626780000000000,-78.13066700000000,20/10/2016
Loja,8,1790,-3.983333000000000,-79.20000000000000,20/10/2016
Los Ríos,8,2709,-1.800000000000000,-79.53333300000000,20/10/2016
Manabí,12,5421,-1.056181000000000,-80.45521700000000,20/10/2016
Morona Santiago,1,352,-2.300000000000000,-78.11666700000001,20/10/2016
Napo,0,245,-0.9890000000000000,-77.81590000000000,20/10/2016
Orellana,1,274,-0.4666670000000000,-76.96666700000000,20/10/2016
Otro,0,3,0,0,20/10/2016
Pastaza,1,244,-1.066667000000000,-78.00111099999999,20/10/2016
Pichincha,32,9526,-0.2186110000000000,-78.50972200000000,20/10/2016
Santa Elena,5,962,-2.226700000000000,-80.85830000000000,20/10/2016
Sto. Domingo Tsáchilas,9,1516,-0.2541670000000000,-79.17194400000000,20/10/2016
Sucumbíos,3,425,0.08472200000000002,-76.88277800000000,20/10/2016
Tungurahua,4,2210,-1.241667000000000,-78.61972200000000,20/10/2016
Zamora Chinchipe,0,162,-4.120000000000000,-78.80000000000000,20/10/2016
Azuay,6,3033,-2.897414000000000,-79.00448100000000,21/10/2016
Bolívar,5,627,-1.605556000000000,-79.00305600000000,21/10/2016
Carchi,1,519,0.8121800000000000,-77.71633000000000,21/10/2016
Cañar,2,853,-2.733333000000000,-78.83333300000000,21/10/2016
Chimborazo,6,1800,-1.674347000000000,-78.64829400000001,21/10/2016
Cotopaxi,7,1361,-0.9333330000000000,-78.61666700000001,21/10/2016
El Oro,6,2142,-3.266667000000000,-79.96666700000000,21/10/2016
Esmeraldas,3,1159,1.050000000000000,-79.20000000000000,21/10/2016
Galápagos,0,42,-0.7999999999999999,-89.40000000000001,21/10/2016
Guayas,46,16031,-2.183333000000000,-79.88333299999999,21/10/2016
Imbabura,2,1450,0.3626780000000000,-78.13066700000000,21/10/2016
Loja,6,1796,-3.983333000000000,-79.20000000000000,21/10/2016
Los Ríos,12,2721,-1.800000000000000,-79.53333300000000,21/10/2016
Manabí,17,5438,-1.056181000000000,-80.45521700000000,21/10/2016
Morona Santiago,0,352,-2.300000000000000,-78.11666700000001,21/10/2016
Napo,0,245,-0.9890000000000000,-77.81590000000000,21/10/2016
Orellana,0,274,-0.4666670000000000,-76.96666700000000,21/10/2016
Otro,0,3,0,0,21/10/2016
Pastaza,1,245,-1.066667000000000,-78.00111099999999,21/10/2016
Pichincha,28,9554,-0.2186110000000000,-78.50972200000000,21/10/2016
Santa Elena,2,964,-2.226700000000000,-80.85830000000000,21/10/2016
Sto. Domingo Tsáchilas,7,1523,-0.2541670000000000,-79.17194400000000,21/10/2016
Sucumbíos,0,425,0.08472200000000002,-76.88277800000000,21/10/2016
Tungurahua,4,2214,-1.241667000000000,-78.61972200000000,21/10/2016
Zamora Chinchipe,1,163,-4.120000000000000,-78.80000000000000,21/10/2016
Azuay,7,3040,-2.897414000000000,-79.00448100000000,22/10/2016
Bolívar,5,632,-1.605556000000000,-79.00305600000000,22/10/2016
Carchi,1,520,0.8121800000000000,-77.71633000000000,22/10/2016
Cañar,1,854,-2.733333000000000,-78.83333300000000,22/10/2016
Chimborazo,8,1808,-1.674347000000000,-78.64829400000001,22/10/2016
Cotopaxi,2,1363,-0.9333330000000000,-78.61666700000001,22/10/2016
El Oro,4,2146,-3.266667000000000,-79.96666700000000,22/10/2016
Esmeraldas,4,1163,1.050000000000000,-79.20000000000000,22/10/2016
Galápagos,0,42,-0.7999999999999999,-89.40000000000001,22/10/2016
Guayas,56,16087,-2.183333000000000,-79.88333299999999,22/10/2016
Imbabura,5,1455,0.3626780000000000,-78.13066700000000,22/10/2016
Loja,4,1800,-3.983333000000000,-79.20000000000000,22/10/2016
Los Ríos,6,2727,-1.800000000000000,-79.53333300000000,22/10/2016
Manabí,14,5452,-1.056181000000000,-80.45521700000000,22/10/2016
Morona Santiago,0,352,-2.300000000000000,-78.11666700000001,22/10/2016
Napo,1,246,-0.9890000000000000,-77.81590000000000,22/10/2016
Orellana,0,274,-0.4666670000000000,-76.96666700000000,22/10/2016
Otro,0,3,0,0,22/10/2016
Pastaza,0,245,-1.066667000000000,-78.00111099999999,22/10/2016
Pichincha,29,9583,-0.2186110000000000,-78.50972200000000,22/10/2016
Santa Elena,4,968,-2.226700000000000,-80.85830000000000,22/10/2016
Sto. Domingo Tsáchilas,3,1526,-0.2541670000000000,-79.17194400000000,22/10/2016
Sucumbíos,1,426,0.08472200000000002,-76.88277800000000,22/10/2016
Tungurahua,8,2222,-1.241667000000000,-78.61972200000000,22/10/2016
Zamora Chinchipe,0,163,-4.120000000000000,-78.80000000000000,22/10/2016
Azuay,11,3051,-2.897414000000000,-79.00448100000000,23/10/2016
Bolívar,1,633,-1.605556000000000,-79.00305600000000,23/10/2016
Carchi,1,521,0.8121800000000000,-77.71633000000000,23/10/2016
Cañar,2,856,-2.733333000000000,-78.83333300000000,23/10/2016
Chimborazo,8,1816,-1.674347000000000,-78.64829400000001,23/10/2016
Cotopaxi,5,1368,-0.9333330000000000,-78.61666700000001,23/10/2016
El Oro,10,2156,-3.266667000000000,-79.96666700000000,23/10/2016
Esmeraldas,0,1163,1.050000000000000,-79.20000000000000,23/10/2016
Galápagos,1,43,-0.7999999999999999,-89.40000000000001,23/10/2016
Guayas,65,16152,-2.183333000000000,-79.88333299999999,23/10/2016
Imbabura,6,1461,0.3626780000000000,-78.13066700000000,23/10/2016
Loja,4,1804,-3.983333000000000,-79.20000000000000,23/10/2016
Los Ríos,11,2738,-1.800000000000000,-79.53333300000000,23/10/2016
Manabí,16,5468,-1.056181000000000,-80.45521700000000,23/10/2016
Morona Santiago,2,354,-2.300000000000000,-78.11666700000001,23/10/2016
Napo,0,246,-0.9890000000000000,-77.81590000000000,23/10/2016
Orellana,1,275,-0.4666670000000000,-76.96666700000000,23/10/2016
Otro,0,3,0,0,23/10/2016
Pastaza,1,246,-1.066667000000000,-78.00111099999999,23/10/2016
Pichincha,24,9607,-0.2186110000000000,-78.50972200000000,23/10/2016
Santa Elena,3,971,-2.226700000000000,-80.85830000000000,23/10/2016
Sto. Domingo Tsáchilas,6,1532,-0.2541670000000000,-79.17194400000000,23/10/2016
Sucumbíos,3,429,0.08472200000000002,-76.88277800000000,23/10/2016
Tungurahua,6,2228,-1.241667000000000,-78.61972200000000,23/10/2016
Zamora Chinchipe,0,163,-4.120000000000000,-78.80000000000000,23/10/2016
Azuay,11,3062,-2.897414000000000,-79.00448100000000,24/10/2016
Bolívar,5,638,-1.605556000000000,-79.00305600000000,24/10/2016
Carchi,0,521,0.8121800000000000,-77.71633000000000,24/10/2016
Cañar,4,860,-2.733333000000000,-78.83333300000000,24/10/2016
Chimborazo,4,1820,-1.674347000000000,-78.64829400000001,24/10/2016
Cotopaxi,3,1371,-0.9333330000000000,-78.61666700000001,24/10/2016
El Oro,4,2160,-3.266667000000000,-79.96666700000000,24/10/2016
Esmeraldas,4,1167,1.050000000000000,-79.20000000000000,24/10/2016
Galápagos,0,43,-0.7999999999999999,-89.40000000000001,24/10/2016
Guayas,66,16218,-2.183333000000000,-79.88333299999999,24/10/2016
Imbabura,7,1468,0.3626780000000000,-78.13066700000000,24/10/2016
Loja,4,1808,-3.983333000000000,-79.20000000000000,24/10/2016
Los Ríos,14,2752,-1.800000000000000,-79.53333300000000,24/10/2016
