provincia,total,acumuladas,lat,lng,created_at
Sto. Domingo Tsáchilas,10,493,-0.2541670000000000,-79.17194400000000,28/03/2017
Sucumbíos,2,148,0.08472200000000002,-76.88277800000000,28/03/2017
Tungurahua,8,675,-1.241667000000000,-78.61972200000000,28/03/2017
Zamora Chinchipe,0,54,-4.120000000000000,-78.80000000000000,28/03/2017
Azuay,14,923,-2.897414000000000,-79.00448100000000,29/03/2017
Bolívar,2,184,-1.605556000000000,-79.00305600000000,29/03/2017
Carchi,0,165,0.8121800000000000,-77.71633000000000,29/03/2017
Cañar,3,275,-2.733333000000000,-78.83333300000000,29/03/2017
Chimborazo,6,607,-1.674347000000000,-78.64829400000001,29/03/2017
Cotopaxi,8,432,-0.9333330000000000,-78.61666700000001,29/03/2017
El Oro,8,716,-3.266667000000000,-79.96666700000000,29/03/2017
Esmeraldas,3,370,1.050000000000000,-79.20000000000000,29/03/2017
Galápagos,0,11,-0.7999999999999999,-89.40000000000001,29/03/2017
Guayas,65,5268,-2.183333000000000,-79.88333299999999,29/03/2017
Imbabura,3,546,0.3626780000000000,-78.13066700000000,29/03/2017
Loja,5,578,-3.983333000000000,-79.20000000000000,29/03/2017
Los Ríos,14,889,-1.800000000000000,-79.53333300000000,29/03/2017
Manabí,25,1622,-1.056181000000000,-80.45521700000000,29/03/2017
Morona Santiago,1,114,-2.300000000000000,-78.11666700000001,29/03/2017
Napo,1,102,-0.9890000000000000,-77.81590000000000,29/03/2017
Orellana,2,103,-0.4666670000000000,-76.96666700000000,29/03/2017
Otro,0,0,0,0,29/03/2017
Pastaza,0,67,-1.066667000000000,-78.00111099999999,29/03/2017
Pichincha,32,3165,-0.2186110000000000,-78.50972200000000,29/03/2017
Santa Elena,5,383,-2.226700000000000,-80.85830000000000,29/03/2017
Sto. Domingo Tsáchilas,3,496,-0.2541670000000000,-79.17194400000000,29/03/2017
Sucumbíos,2,150,0.08472200000000002,-76.88277800000000,29/03/2017
Tungurahua,7,682,-1.241667000000000,-78.61972200000000,29/03/2017
Zamora Chinchipe,1,55,-4.120000000000000,-78.80000000000000,29/03/2017
Azuay,13,936,-2.897414000000000,-79.00448100000000,30/03/2017
Bolívar,2,186,-1.605556000000000,-79.00305600000000,30/03/2017
Carchi,2,167,0.8121800000000000,-77.71633000000000,30/03/2017
Cañar,0,275,-2.733333000000000,-78.83333300000000,30/03/2017
Chimborazo,9,616,-1.674347000000000,-78.64829400000001,30/03/2017
Cotopaxi,7,439,-0.9333330000000000,-78.61666700000001,30/03/2017
El Oro,8,724,-3.266667000000000,-79.96666700000000,30/03/2017
Esmeraldas,3,373,1.050000000000000,-79.20000000000000,30/03/2017
Galápagos,1,12,-0.7999999999999999,-89.40000000000001,30/03/2017
Guayas,67,5335,-2.183333000000000,-79.88333299999999,30/03/2017
Imbabura,5,551,0.3626780000000000,-78.13066700000000,30/03/2017
Loja,10,588,-3.983333000000000,-79.20000000000000,30/03/2017
Los Ríos,10,899,-1.800000000000000,-79.53333300000000,30/03/2017
Manabí,12,1634,-1.056181000000000,-80.45521700000000,30/03/2017
Morona Santiago,1,115,-2.300000000000000,-78.11666700000001,30/03/2017
Napo,0,102,-0.9890000000000000,-77.81590000000000,30/03/2017
Orellana,0,103,-0.4666670000000000,-76.96666700000000,30/03/2017
Otro,0,0,0,0,30/03/2017
Pastaza,1,68,-1.066667000000000,-78.00111099999999,30/03/2017
Pichincha,24,3189,-0.2186110000000000,-78.50972200000000,30/03/2017
Santa Elena,4,387,-2.226700000000000,-80.85830000000000,30/03/2017
Sto. Domingo Tsáchilas,5,501,-0.2541670000000000,-79.17194400000000,30/03/2017
Sucumbíos,0,150,0.08472200000000002,-76.88277800000000,30/03/2017
Tungurahua,7,689,-1.241667000000000,-78.61972200000000,30/03/2017
Zamora Chinchipe,0,55,-4.120000000000000,-78.80000000000000,30/03/2017
Azuay,13,949,-2.897414000000000,-79.00448100000000,31/03/2017
Bolívar,5,191,-1.605556000000000,-79.00305600000000,31/03/2017
Carchi,1,168,0.8121800000000000,-77.71633000000000,31/03/2017
Cañar,6,281,-2.733333000000000,-78.83333300000000,31/03/2017
Chimborazo,7,623,-1.674347000000000,-78.64829400000001,31/03/2017
Cotopaxi,6,445,-0.9333330000000000,-78.61666700000001,31/03/2017
El Oro,5,729,-3.266667000000000,-79.96666700000000,31/03/2017
Esmeraldas,2,375,1.050000000000000,-79.20000000000000,31/03/2017
Galápagos,0,12,-0.7999999999999999,-89.40000000000001,31/03/2017
Guayas,65,5400,-2.183333000000000,-79.88333299999999,31/03/2017
Imbabura,9,560,0.3626780000000000,-78.13066700000000,31/03/2017
Loja,6,594,-3.983333000000000,-79.20000000000000,31/03/2017
Los Ríos,7,906,-1.800000000000000,-79.53333300000000,31/03/2017
Manabí,23,1657,-1.056181000000000,-80.45521700000000,31/03/2017
Morona Santiago,2,117,-2.300000000000000,-78.11666700000001,31/03/2017
Napo,1,103,-0.9890000000000000,-77.81590000000000,31/03/2017
Orellana,0,103,-0.4666670000000000,-76.96666700000000,31/03/2017
Otro,1,1,0,0,31/03/2017
Pastaza,1,69,-1.066667000000000,-78.00111099999999,31/03/2017
Pichincha,28,3217,-0.2186110000000000,-78.50972200000000,31/03/2017
Santa Elena,8,395,-2.226700000000000,-80.85830000000000,31/03/2017
Sto. Domingo Tsáchilas,7,508,-0.2541670000000000,-79.17194400000000,31/03/2017
Sucumbíos,3,153,0.08472200000000002,-76.88277800000000,31/03/2017
Tungurahua,8,697,-1.241667000000000,-78.61972200000000,31/03/2017
Zamora Chinchipe,1,56,-4.120000000000000,-78.80000000000000,31/03/2017
Azuay,10,959,-2.897414000000000,-79.00448100000000,01/04/2017
Bolívar,2,193,-1.605556000000000,-79.00305600000000,01/04/2017
Carchi,3,171,0.8121800000000000,-77.71633000000000,01/04/2017
Cañar,1,282,-2.733333000000000,-78.83333300000000,01/04/2017
Chimborazo,6,629,-1.674347000000000,-78.64829400000001,01/04/2017
Cotopaxi,6,451,-0.9333330000000000,-78.61666700000001,01/04/2017
El Oro,7,736,-3.266667000000000,-79.96666700000000,01/04/2017
Esmeraldas,7,382,1.050000000000000,-79.20000000000000,01/04/2017
Galápagos,0,12,-0.7999999999999999,-89.40000000000001,01/04/2017
Guayas,72,5472,-2.183333000000000,-79.88333299999999,01/04/2017
Imbabura,3,563,0.3626780000000000,-78.13066700000000,01/04/2017
Loja,5,599,-3.983333000000000,-79.20000000000000,01/04/2017
Los Ríos,14,920,-1.800000000000000,-79.53333300000000,01/04/2017
Manabí,14,1671,-1.056181000000000,-80.45521700000000,01/04/2017
Morona Santiago,0,117,-2.300000000000000,-78.11666700000001,01/04/2017
Napo,2,105,-0.9890000000000000,-77.81590000000000,01/04/2017
Orellana,0,103,-0.4666670000000000,-76.96666700000000,01/04/2017
Otro,0,1,0,0,01/04/2017
Pastaza,0,69,-1.066667000000000,-78.00111099999999,01/04/2017
Pichincha,31,3248,-0.2186110000000000,-78.50972200000000,01/04/2017
Santa Elena,6,401,-2.226700000000000,-80.85830000000000,01/04/2017
Sto. Domingo Tsáchilas,1,509,-0.2541670000000000,-79.17194400000000,01/04/2017
Sucumbíos,2,155,0.08472200000000002,-76.88277800000000,01/04/2017
Tungurahua,6,703,-1.241667000000000,-78.61972200000000,01/04/2017
Zamora Chinchipe,0,56,-4.120000000000000,-78.80000000000000,01/04/2017
Azuay,11,970,-2.897414000000000,-79.00448100000000,02/04/2017
Bolívar,2,195,-1.605556000000000,-79.00305600000000,02/04/2017
Carchi,3,174,0.8121800000000000,-77.71633000000000,02/04/2017
Cañar,1,283,-2.733333000000000,-78.83333300000000,02/04/2017
Chimborazo,11,640,-1.674347000000000,-78.64829400000001,02/04/2017
Cotopaxi,11,462,-0.9333330000000000,-78.61666700000001,02/04/2017
El Oro,10,746,-3.266667000000000,-79.96666700000000,02/04/2017
Esmeraldas,6,388,1.050000000000000,-79.20000000000000,02/04/2017
Galápagos,0,12,-0.7999999999999999,-89.40000000000001,02/04/2017
Guayas,63,5535,-2.183333000000000,-79.88333299999999,02/04/2017
Imbabura,7,570,0.3626780000000000,-78.13066700000000,02/04/2017
Loja,4,603,-3.983333000000000,-79.20000000000000,02/04/2017
Los Ríos,8,928,-1.800000000000000,-79.53333300000000,02/04/2017
Manabí,16,1687,-1.056181000000000,-80.45521700000000,02/04/2017
Morona Santiago,0,117,-2.300000000000000,-78.11666700000001,02/04/2017
Napo,1,106,-0.9890000000000000,-77.81590000000000,02/04/2017
Orellana,3,106,-0.4666670000000000,-76.96666700000000,02/04/2017
Otro,0,1,0,0,02/04/2017
Pastaza,1,70,-1.066667000000000,-78.00111099999999,02/04/2017
Pichincha,35,3283,-0.2186110000000000,-78.50972200000000,02/04/2017
Santa Elena,9,410,-2.226700000000000,-80.85830000000000,02/04/2017
Sto. Domingo Tsáchilas,7,516,-0.2541670000000000,-79.17194400000000,02/04/2017
Sucumbíos,0,155,0.08472200000000002,-76.88277800000000,02/04/2017
Tungurahua,11,714,-1.241667000000000,-78.61972200000000,02/04/2017
Zamora Chinchipe,0,56,-4.120000000000000,-78.80000000000000,02/04/2017
Azuay,19,989,-2.897414000000000,-79.00448100000000,03/04/2017
Bolívar,2,197,-1.605556000000000,-79.00305600000000,03/04/2017
Carchi,1,175,0.8121800000000000,-77.71633000000000,03/04/2017
Cañar,5,288,-2.733333000000000,-78.83333300000000,03/04/2017
Chimborazo,7,647,-1.674347000000000,-78.64829400000001,03/04/2017
Cotopaxi,9,471,-0.9333330000000000,-78.61666700000001,03/04/2017
El Oro,6,752,-3.266667000000000,-79.96666700000000,03/04/2017
Esmeraldas,7,395,1.050000000000000,-79.20000000000000,03/04/2017
Galápagos,1,13,-0.7999999999999999,-89.40000000000001,03/04/2017
Guayas,74,5609,-2.183333000000000,-79.88333299999999,03/04/2017
Imbabura,8,578,0.3626780000000000,-78.13066700000000,03/04/2017
Loja,8,611,-3.983333000000000,-79.20000000000000,03/04/2017
Los Ríos,13,941,-1.800000000000000,-79.53333300000000,03/04/2017
Manabí,21,1708,-1.056181000000000,-80.45521700000000,03/04/2017
Morona Santiago,0,117,-2.300000000000000,-78.11666700000001,03/04/2017
Napo,2,108,-0.9890000000000000,-77.81590000000000,03/04/2017
Orellana,1,107,-0.4666670000000000,-76.96666700000000,03/04/2017
Otro,0,1,0,0,03/04/2017
Pastaza,4,74,-1.066667000000000,-78.00111099999999,03/04/2017
Pichincha,33,3316,-0.2186110000000000,-78.50972200000000,03/04/2017
Santa Elena,4,414,-2.226700000000000,-80.85830000000000,03/04/2017
Sto. Domingo Tsáchilas,5,521,-0.2541670000000000,-79.17194400000000,03/04/2017
Sucumbíos,2,157,0.08472200000000002,-76.88277800000000,03/04/2017
Tungurahua,6,720,-1.241667000000000,-78.61972200000000,03/04/2017
Zamora Chinchipe,1,57,-4.120000000000000,-78.80000000000000,03/04/2017
Azuay,11,1000,-2.897414000000000,-79.00448100000000,04/04/2017
Bolívar,3,200,-1.605556000000000,-79.00305600000000,04/04/2017
Carchi,5,180,0.8121800000000000,-77.71633000000000,04/04/2017
Cañar,3,291,-2.733333000000000,-78.83333300000000,04/04/2017
Chimborazo,7,654,-1.674347000000000,-78.64829400000001,04/04/2017
Cotopaxi,11,482,-0.9333330000000000,-78.61666700000001,04/04/2017
El Oro,6,758,-3.266667000000000,-79.96666700000000,04/04/2017
Esmeraldas,2,397,1.050000000000000,-79.20000000000000,04/04/2017
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,04/04/2017
Guayas,66,5675,-2.183333000000000,-79.88333299999999,04/04/2017
Imbabura,10,588,0.3626780000000000,-78.13066700000000,04/04/2017
Loja,7,618,-3.983333000000000,-79.20000000000000,04/04/2017
Los Ríos,9,950,-1.800000000000000,-79.53333300000000,04/04/2017
Manabí,18,1726,-1.056181000000000,-80.45521700000000,04/04/2017
Morona Santiago,2,119,-2.300000000000000,-78.11666700000001,04/04/2017
Napo,1,109,-0.9890000000000000,-77.81590000000000,04/04/2017
Orellana,3,110,-0.4666670000000000,-76.96666700000000,04/04/2017
Otro,0,1,0,0,04/04/2017
Pastaza,1,75,-1.066667000000000,-78.00111099999999,04/04/2017
Pichincha,32,3348,-0.2186110000000000,-78.50972200000000,04/04/2017
Santa Elena,6,420,-2.226700000000000,-80.85830000000000,04/04/2017
Sto. Domingo Tsáchilas,0,521,-0.2541670000000000,-79.17194400000000,04/04/2017
Sucumbíos,3,160,0.08472200000000002,-76.88277800000000,04/04/2017
Tungurahua,6,726,-1.241667000000000,-78.61972200000000,04/04/2017
Zamora Chinchipe,2,59,-4.120000000000000,-78.80000000000000,04/04/2017
Azuay,6,1006,-2.897414000000000,-79.00448100000000,05/04/2017
Bolívar,2,202,-1.605556000000000,-79.00305600000000,05/04/2017
Carchi,2,182,0.8121800000000000,-77.71633000000000,05/04/2017
Cañar,4,295,-2.733333000000000,-78.83333300000000,05/04/2017
Chimborazo,4,658,-1.674347000000000,-78.64829400000001,05/04/2017
Cotopaxi,5,487,-0.9333330000000000,-78.61666700000001,05/04/2017
El Oro,6,764,-3.266667000000000,-79.96666700000000,05/04/2017
Esmeraldas,5,402,1.050000000000000,-79.20000000000000,05/04/2017
Galápagos,1,14,-0.7999999999999999,-89.40000000000001,05/04/2017
Guayas,64,5739,-2.183333000000000,-79.88333299999999,05/04/2017
Imbabura,7,595,0.3626780000000000,-78.13066700000000,05/04/2017
Loja,4,622,-3.983333000000000,-79.20000000000000,05/04/2017
Los Ríos,13,963,-1.800000000000000,-79.53333300000000,05/04/2017
Manabí,12,1738,-1.056181000000000,-80.45521700000000,05/04/2017
Morona Santiago,1,120,-2.300000000000000,-78.11666700000001,05/04/2017
Napo,0,109,-0.9890000000000000,-77.81590000000000,05/04/2017
Orellana,0,110,-0.4666670000000000,-76.96666700000000,05/04/2017
Otro,0,1,0,0,05/04/2017
Pastaza,2,77,-1.066667000000000,-78.00111099999999,05/04/2017
Pichincha,36,3384,-0.2186110000000000,-78.50972200000000,05/04/2017
Santa Elena,1,421,-2.226700000000000,-80.85830000000000,05/04/2017
Sto. Domingo Tsáchilas,3,524,-0.2541670000000000,-79.17194400000000,05/04/2017
Sucumbíos,1,161,0.08472200000000002,-76.88277800000000,05/04/2017
Tungurahua,5,731,-1.241667000000000,-78.61972200000000,05/04/2017
Zamora Chinchipe,1,60,-4.120000000000000,-78.80000000000000,05/04/2017
Azuay,12,1018,-2.897414000000000,-79.00448100000000,06/04/2017
Bolívar,2,204,-1.605556000000000,-79.00305600000000,06/04/2017
Carchi,2,184,0.8121800000000000,-77.71633000000000,06/04/2017
Cañar,4,299,-2.733333000000000,-78.83333300000000,06/04/2017
Chimborazo,3,661,-1.674347000000000,-78.64829400000001,06/04/2017
Cotopaxi,2,489,-0.9333330000000000,-78.61666700000001,06/04/2017
El Oro,8,772,-3.266667000000000,-79.96666700000000,06/04/2017
Esmeraldas,6,408,1.050000000000000,-79.20000000000000,06/04/2017
Galápagos,0,14,-0.7999999999999999,-89.40000000000001,06/04/2017
Guayas,55,5794,-2.183333000000000,-79.88333299999999,06/04/2017
Imbabura,4,599,0.3626780000000000,-78.13066700000000,06/04/2017
Loja,4,626,-3.983333000000000,-79.20000000000000,06/04/2017
Los Ríos,14,977,-1.800000000000000,-79.53333300000000,06/04/2017
Manabí,15,1753,-1.056181000000000,-80.45521700000000,06/04/2017
Morona Santiago,0,120,-2.300000000000000,-78.11666700000001,06/04/2017
Napo,0,109,-0.9890000000000000,-77.81590000000000,06/04/2017
Orellana,0,110,-0.4666670000000000,-76.96666700000000,06/04/2017
Otro,0,1,0,0,06/04/2017
Pastaza,2,79,-1.066667000000000,-78.00111099999999,06/04/2017
Pichincha,41,3425,-0.2186110000000000,-78.50972200000000,06/04/2017
Santa Elena,2,423,-2.226700000000000,-80.85830000000000,06/04/2017
Sto. Domingo Tsáchilas,4,528,-0.2541670000000000,-79.17194400000000,06/04/2017
Sucumbíos,1,162,0.08472200000000002,-76.88277800000000,06/04/2017
Tungurahua,6,737,-1.241667000000000,-78.61972200000000,06/04/2017
Zamora Chinchipe,2,62,-4.120000000000000,-78.80000000000000,06/04/2017
Azuay,10,1028,-2.897414000000000,-79.00448100000000,07/04/2017
Bolívar,2,206,-1.605556000000000,-79.00305600000000,07/04/2017
Carchi,1,185,0.8121800000000000,-77.71633000000000,07/04/2017
Cañar,4,303,-2.733333000000000,-78.83333300000000,07/04/2017
Chimborazo,8,669,-1.674347000000000,-78.64829400000001,07/04/2017
Cotopaxi,7,496,-0.9333330000000000,-78.61666700000001,07/04/2017
El Oro,2,774,-3.266667000000000,-79.96666700000000,07/04/2017
Esmeraldas,5,413,1.050000000000000,-79.20000000000000,07/04/2017
Galápagos,0,14,-0.7999999999999999,-89.40000000000001,07/04/2017
Guayas,68,5862,-2.183333000000000,-79.88333299999999,07/04/2017
Imbabura,4,603,0.3626780000000000,-78.13066700000000,07/04/2017
Loja,6,632,-3.983333000000000,-79.20000000000000,07/04/2017
Los Ríos,8,985,-1.800000000000000,-79.53333300000000,07/04/2017
Manabí,19,1772,-1.056181000000000,-80.45521700000000,07/04/2017
Morona Santiago,0,120,-2.300000000000000,-78.11666700000001,07/04/2017
Napo,1,110,-0.9890000000000000,-77.81590000000000,07/04/2017
Orellana,0,110,-0.4666670000000000,-76.96666700000000,07/04/2017
Otro,0,1,0,0,07/04/2017
Pastaza,1,80,-1.066667000000000,-78.00111099999999,07/04/2017
Pichincha,30,3455,-0.2186110000000000,-78.50972200000000,07/04/2017
Santa Elena,2,425,-2.226700000000000,-80.85830000000000,07/04/2017
Sto. Domingo Tsáchilas,4,532,-0.2541670000000000,-79.17194400000000,07/04/2017
Sucumbíos,1,163,0.08472200000000002,-76.88277800000000,07/04/2017
Tungurahua,8,745,-1.241667000000000,-78.61972200000000,07/04/2017
Zamora Chinchipe,1,63,-4.120000000000000,-78.80000000000000,07/04/2017
Azuay,12,1040,-2.897414000000000,-79.00448100000000,08/04/2017
Bolívar,2,208,-1.605556000000000,-79.00305600000000,08/04/2017
Carchi,5,190,0.8121800000000000,-77.71633000000000,08/04/2017
Cañar,5,308,-2.733333000000000,-78.83333300000000,08/04/2017
Chimborazo,10,679,-1.674347000000000,-78.64829400000001,08/04/2017
Cotopaxi,3,499,-0.9333330000000000,-78.61666700000001,08/04/2017
El Oro,7,781,-3.266667000000000,-79.96666700000000,08/04/2017
Esmeraldas,4,417,1.050000000000000,-79.20000000000000,08/04/2017
Galápagos,0,14,-0.7999999999999999,-89.40000000000001,08/04/2017
Guayas,63,5925,-2.183333000000000,-79.88333299999999,08/04/2017
Imbabura,7,610,0.3626780000000000,-78.13066700000000,08/04/2017
Loja,11,643,-3.983333000000000,-79.20000000000000,08/04/2017
Los Ríos,7,992,-1.800000000000000,-79.53333300000000,08/04/2017
Manabí,24,1796,-1.056181000000000,-80.45521700000000,08/04/2017
Morona Santiago,1,121,-2.300000000000000,-78.11666700000001,08/04/2017
Napo,0,110,-0.9890000000000000,-77.81590000000000,08/04/2017
Orellana,2,112,-0.4666670000000000,-76.96666700000000,08/04/2017
Otro,0,1,0,0,08/04/2017
Pastaza,0,80,-1.066667000000000,-78.00111099999999,08/04/2017
Pichincha,32,3487,-0.2186110000000000,-78.50972200000000,08/04/2017
Santa Elena,2,427,-2.226700000000000,-80.85830000000000,08/04/2017
Sto. Domingo Tsáchilas,5,537,-0.2541670000000000,-79.17194400000000,08/04/2017
Sucumbíos,1,164,0.08472200000000002,-76.88277800000000,08/04/2017
Tungurahua,7,752,-1.241667000000000,-78.61972200000000,08/04/2017
Zamora Chinchipe,0,63,-4.120000000000000,-78.80000000000000,08/04/2017
Azuay,14,1054,-2.897414000000000,-79.00448100000000,09/04/2017
Bolívar,3,211,-1.605556000000000,-79.00305600000000,09/04/2017
Carchi,2,192,0.8121800000000000,-77.71633000000000,09/04/2017
Cañar,1,309,-2.733333000000000,-78.83333300000000,09/04/2017
Chimborazo,6,685,-1.674347000000000,-78.64829400000001,09/04/2017
Cotopaxi,5,504,-0.9333330000000000,-78.61666700000001,09/04/2017
El Oro,13,794,-3.266667000000000,-79.96666700000000,09/04/2017
Esmeraldas,2,419,1.050000000000000,-79.20000000000000,09/04/2017
Galápagos,0,14,-0.7999999999999999,-89.40000000000001,09/04/2017
Guayas,70,5995,-2.183333000000000,-79.88333299999999,09/04/2017
Imbabura,7,617,0.3626780000000000,-78.13066700000000,09/04/2017
Loja,5,648,-3.983333000000000,-79.20000000000000,09/04/2017
Los Ríos,11,1003,-1.800000000000000,-79.53333300000000,09/04/2017
Manabí,14,1810,-1.056181000000000,-80.45521700000000,09/04/2017
Morona Santiago,0,121,-2.300000000000000,-78.11666700000001,09/04/2017
Napo,1,111,-0.9890000000000000,-77.81590000000000,09/04/2017
Orellana,4,116,-0.4666670000000000,-76.96666700000000,09/04/2017
Otro,0,1,0,0,09/04/2017
Pastaza,1,81,-1.066667000000000,-78.00111099999999,09/04/2017
Pichincha,26,3513,-0.2186110000000000,-78.50972200000000,09/04/2017
Santa Elena,4,431,-2.226700000000000,-80.85830000000000,09/04/2017
Sto. Domingo Tsáchilas,5,542,-0.2541670000000000,-79.17194400000000,09/04/2017
Sucumbíos,1,165,0.08472200000000002,-76.88277800000000,09/04/2017
Tungurahua,10,762,-1.241667000000000,-78.61972200000000,09/04/2017
Zamora Chinchipe,0,63,-4.120000000000000,-78.80000000000000,09/04/2017
Azuay,11,1065,-2.897414000000000,-79.00448100000000,10/04/2017
Bolívar,1,212,-1.605556000000000,-79.00305600000000,10/04/2017
Carchi,5,197,0.8121800000000000,-77.71633000000000,10/04/2017
Cañar,3,312,-2.733333000000000,-78.83333300000000,10/04/2017
Chimborazo,6,691,-1.674347000000000,-78.64829400000001,10/04/2017
Cotopaxi,9,513,-0.9333330000000000,-78.61666700000001,10/04/2017
