inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,total,nuevas,lat,lng,semana
07,El Oro,715751,0701,Machala,289141,,14,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,25,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,0,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,348,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,1,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,76,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,21,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,8,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,45,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,22,-3.266667000000000,-79.96666700000000,2
08,Esmeraldas,591083,0801,Esmeraldas,218727,,13,1.050000000000000,-79.20000000000000,2
08,Esmeraldas,591083,0801,Esmeraldas,218727,,1,1.050000000000000,-79.20000000000000,2
08,Esmeraldas,591083,0801,Esmeraldas,218727,,65,1.050000000000000,-79.20000000000000,2
08,Esmeraldas,591083,0801,Esmeraldas,218727,,0,1.050000000000000,-79.20000000000000,2
08,Esmeraldas,591083,0801,Esmeraldas,218727,,23,1.050000000000000,-79.20000000000000,2
08,Esmeraldas,591083,0801,Esmeraldas,218727,,0,1.050000000000000,-79.20000000000000,2
