zona,region,inec_provincia_id,provincia,poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
5,costa,24,Santa Elena,401178,71249,49401,21848,0,0,-2.226700000000000,-80.85830000000000,21/06/2021
3,sierra,02,Bolívar,209933,68080,45070,23010,0,0,-1.605556000000000,-79.00305600000000,21/06/2021
6,sierra,03,Cañar,281396,64127,43317,20810,0,0,-2.733333000000000,-78.83333300000000,21/06/2021
1,sierra,04,Carchi,186869,58978,40779,18199,0,0,0.8121800000000000,-77.71633000000000,21/06/2021
2,amazonia,21,Sucumbíos,230503,47528,36419,11109,0,0,0.08472200000000001,-76.88277800000000,21/06/2021
5,insular,20,Galápagos,33042,49813,28946,20867,0,0,-0.8000000000000000,-89.40000000000001,21/06/2021
2,amazonia,15,Napo,133705,37822,28314,9508,0,0,-0.9890000000000000,-77.81590000000000,21/06/2021
6,amazonia,14,Morona Santiago,196535,39686,26368,13318,0,0,-2.300000000000000,-78.11666700000001,21/06/2021
2,amazonia,22,Orellana,161338,27988,20704,7284,0,0,-0.4666670000000000,-76.96666700000000,21/06/2021
7,amazonia,19,Zamora Chinchipe,120416,27813,19448,8365,0,0,-4.120000000000000,-78.80000000000000,21/06/2021
2,amazonia,16,Pastaza,114202,20403,15340,5063,0,0,-1.066667000000000,-78.00111099999999,21/06/2021
9,sierra,17,Pichincha,3228233,979327,673570,305757,0,0,-0.2186110000000000,-78.50972200000000,22/06/2021
8,costa,09,Guayas,4387434,865092,589611,275481,0,0,-2.183333000000000,-79.88333299999999,22/06/2021
4,costa,13,Manabí,1562079,358849,269275,89574,0,0,-1.056181000000000,-80.45521700000000,22/06/2021
6,sierra,01,Azuay,881394,297195,198969,98226,0,0,-2.897414000000000,-79.00448100000000,22/06/2021
7,sierra,11,Loja,521154,192297,129740,62557,0,0,-3.983333000000000,-79.20000000000000,22/06/2021
7,costa,07,El Oro,715751,167526,122245,45281,0,0,-3.266667000000000,-79.96666700000000,22/06/2021
5,costa,12,Los Ríos,921763,167613,122184,45429,0,0,-1.800000000000000,-79.53333300000000,22/06/2021
3,sierra,18,Tungurahua,590600,148609,104869,43740,0,0,-1.241667000000000,-78.61972200000000,22/06/2021
1,sierra,10,Imbabura,476257,142803,104749,38054,0,0,0.3626780000000000,-78.13066700000000,22/06/2021
3,sierra,06,Chimborazo,524004,146657,101823,44834,0,0,-1.674347000000000,-78.64829400000001,22/06/2021
1,costa,08,Esmeraldas,591083,110127,83892,26235,0,0,1.050000000000000,-79.20000000000000,22/06/2021
3,sierra,05,Cotopaxi,488716,119718,80017,39701,0,0,-0.9333330000000000,-78.61666700000001,22/06/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,85540,59655,25885,0,0,-0.2541670000000000,-79.17194400000000,22/06/2021
5,costa,24,Santa Elena,401178,73023,50893,22130,0,0,-2.226700000000000,-80.85830000000000,22/06/2021
3,sierra,02,Bolívar,209933,69122,46035,23087,0,0,-1.605556000000000,-79.00305600000000,22/06/2021
6,sierra,03,Cañar,281396,64566,43692,20874,0,0,-2.733333000000000,-78.83333300000000,22/06/2021
1,sierra,04,Carchi,186869,59677,41445,18232,0,0,0.8121800000000000,-77.71633000000000,22/06/2021
2,amazonia,21,Sucumbíos,230503,48033,36812,11221,0,0,0.08472200000000001,-76.88277800000000,22/06/2021
5,insular,20,Galápagos,33042,50033,28946,21087,0,0,-0.8000000000000000,-89.40000000000001,22/06/2021
2,amazonia,15,Napo,133705,38665,28946,9719,0,0,-0.9890000000000000,-77.81590000000000,22/06/2021
6,amazonia,14,Morona Santiago,196535,39834,26505,13329,0,0,-2.300000000000000,-78.11666700000001,22/06/2021
2,amazonia,22,Orellana,161338,28288,20971,7317,0,0,-0.4666670000000000,-76.96666700000000,22/06/2021
7,amazonia,19,Zamora Chinchipe,120416,28091,19663,8428,0,0,-4.120000000000000,-78.80000000000000,22/06/2021
2,amazonia,16,Pastaza,114202,20703,15636,5067,0,0,-1.066667000000000,-78.00111099999999,22/06/2021
9,sierra,17,Pichincha,3228233,994164,684824,309340,0,0,-0.2186110000000000,-78.50972200000000,23/06/2021
8,costa,09,Guayas,4387434,885975,605406,280569,0,0,-2.183333000000000,-79.88333299999999,23/06/2021
4,costa,13,Manabí,1562079,364020,274376,89644,0,0,-1.056181000000000,-80.45521700000000,23/06/2021
6,sierra,01,Azuay,881394,300480,201579,98901,0,0,-2.897414000000000,-79.00448100000000,23/06/2021
7,sierra,11,Loja,521154,194819,131876,62943,0,0,-3.983333000000000,-79.20000000000000,23/06/2021
5,costa,12,Los Ríos,921763,172636,126876,45760,0,0,-1.800000000000000,-79.53333300000000,23/06/2021
7,costa,07,El Oro,715751,171124,123595,47529,0,0,-3.266667000000000,-79.96666700000000,23/06/2021
3,sierra,18,Tungurahua,590600,150601,106643,43958,0,0,-1.241667000000000,-78.61972200000000,23/06/2021
1,sierra,10,Imbabura,476257,144433,106058,38375,0,0,0.3626780000000000,-78.13066700000000,23/06/2021
3,sierra,06,Chimborazo,524004,149438,103603,45835,0,0,-1.674347000000000,-78.64829400000001,23/06/2021
1,costa,08,Esmeraldas,591083,112054,85437,26617,0,0,1.050000000000000,-79.20000000000000,23/06/2021
3,sierra,05,Cotopaxi,488716,121414,81331,40083,0,0,-0.9333330000000000,-78.61666700000001,23/06/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,86614,60596,26018,0,0,-0.2541670000000000,-79.17194400000000,23/06/2021
5,costa,24,Santa Elena,401178,74267,52055,22212,0,0,-2.226700000000000,-80.85830000000000,23/06/2021
3,sierra,02,Bolívar,209933,70434,47264,23170,0,0,-1.605556000000000,-79.00305600000000,23/06/2021
6,sierra,03,Cañar,281396,65131,44208,20923,0,0,-2.733333000000000,-78.83333300000000,23/06/2021
1,sierra,04,Carchi,186869,60592,42344,18248,0,0,0.8121800000000000,-77.71633000000000,23/06/2021
2,amazonia,21,Sucumbíos,230503,48607,37266,11341,0,0,0.08472200000000001,-76.88277800000000,23/06/2021
2,amazonia,15,Napo,133705,39943,29334,10609,0,0,-0.9890000000000000,-77.81590000000000,23/06/2021
5,insular,20,Galápagos,33042,50206,28946,21260,0,0,-0.8000000000000000,-89.40000000000001,23/06/2021
6,amazonia,14,Morona Santiago,196535,40565,26860,13705,0,0,-2.300000000000000,-78.11666700000001,23/06/2021
2,amazonia,22,Orellana,161338,28797,21319,7478,0,0,-0.4666670000000000,-76.96666700000000,23/06/2021
7,amazonia,19,Zamora Chinchipe,120416,28617,20034,8583,0,0,-4.120000000000000,-78.80000000000000,23/06/2021
2,amazonia,16,Pastaza,114202,20945,15875,5070,0,0,-1.066667000000000,-78.00111099999999,23/06/2021
9,sierra,17,Pichincha,3228233,1008199,694971,313228,0,0,-0.2186110000000000,-78.50972200000000,24/06/2021
8,costa,09,Guayas,4387434,910611,621869,288742,0,0,-2.183333000000000,-79.88333299999999,24/06/2021
4,costa,13,Manabí,1562079,370565,278945,91620,0,0,-1.056181000000000,-80.45521700000000,24/06/2021
6,sierra,01,Azuay,881394,303829,203907,99922,0,0,-2.897414000000000,-79.00448100000000,24/06/2021
7,sierra,11,Loja,521154,196939,133326,63613,0,0,-3.983333000000000,-79.20000000000000,24/06/2021
5,costa,12,Los Ríos,921763,179278,131214,48064,0,0,-1.800000000000000,-79.53333300000000,24/06/2021
7,costa,07,El Oro,715751,174299,125686,48613,0,0,-3.266667000000000,-79.96666700000000,24/06/2021
3,sierra,18,Tungurahua,590600,154498,108272,46226,0,0,-1.241667000000000,-78.61972200000000,24/06/2021
1,sierra,10,Imbabura,476257,146388,107511,38877,0,0,0.3626780000000000,-78.13066700000000,24/06/2021
3,sierra,06,Chimborazo,524004,152055,104832,47223,0,0,-1.674347000000000,-78.64829400000001,24/06/2021
1,costa,08,Esmeraldas,591083,113951,86946,27005,0,0,1.050000000000000,-79.20000000000000,24/06/2021
3,sierra,05,Cotopaxi,488716,122906,82601,40305,0,0,-0.9333330000000000,-78.61666700000001,24/06/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,89177,61502,27675,0,0,-0.2541670000000000,-79.17194400000000,24/06/2021
5,costa,24,Santa Elena,401178,75987,53532,22455,0,0,-2.226700000000000,-80.85830000000000,24/06/2021
3,sierra,02,Bolívar,209933,73119,48607,24512,0,0,-1.605556000000000,-79.00305600000000,24/06/2021
6,sierra,03,Cañar,281396,65713,44665,21048,0,0,-2.733333000000000,-78.83333300000000,24/06/2021
1,sierra,04,Carchi,186869,61494,43245,18249,0,0,0.8121800000000000,-77.71633000000000,24/06/2021
2,amazonia,21,Sucumbíos,230503,49131,37772,11359,0,0,0.08472200000000001,-76.88277800000000,24/06/2021
2,amazonia,15,Napo,133705,40416,29762,10654,0,0,-0.9890000000000000,-77.81590000000000,24/06/2021
5,insular,20,Galápagos,33042,50386,28951,21435,0,0,-0.8000000000000000,-89.40000000000001,24/06/2021
6,amazonia,14,Morona Santiago,196535,40954,27234,13720,0,0,-2.300000000000000,-78.11666700000001,24/06/2021
2,amazonia,22,Orellana,161338,29648,21911,7737,0,0,-0.4666670000000000,-76.96666700000000,24/06/2021
7,amazonia,19,Zamora Chinchipe,120416,29178,20429,8749,0,0,-4.120000000000000,-78.80000000000000,24/06/2021
2,amazonia,16,Pastaza,114202,21669,16245,5424,0,0,-1.066667000000000,-78.00111099999999,24/06/2021
9,sierra,17,Pichincha,3228233,1021558,705718,315840,0,0,-0.2186110000000000,-78.50972200000000,25/06/2021
8,costa,09,Guayas,4387434,931288,637770,293518,0,0,-2.183333000000000,-79.88333299999999,25/06/2021
4,costa,13,Manabí,1562079,375221,282961,92260,0,0,-1.056181000000000,-80.45521700000000,25/06/2021
6,sierra,01,Azuay,881394,306457,206118,100339,0,0,-2.897414000000000,-79.00448100000000,25/06/2021
5,costa,12,Los Ríos,921763,184487,135419,49068,0,0,-1.800000000000000,-79.53333300000000,25/06/2021
7,sierra,11,Loja,521154,198825,134372,64453,0,0,-3.983333000000000,-79.20000000000000,25/06/2021
7,costa,07,El Oro,715751,176700,126649,50051,0,0,-3.266667000000000,-79.96666700000000,25/06/2021
3,sierra,18,Tungurahua,590600,156487,109945,46542,0,0,-1.241667000000000,-78.61972200000000,25/06/2021
1,sierra,10,Imbabura,476257,147246,108273,38973,0,0,0.3626780000000000,-78.13066700000000,25/06/2021
3,sierra,06,Chimborazo,524004,153936,106127,47809,0,0,-1.674347000000000,-78.64829400000001,25/06/2021
1,costa,08,Esmeraldas,591083,115777,88634,27143,0,0,1.050000000000000,-79.20000000000000,25/06/2021
3,sierra,05,Cotopaxi,488716,124400,83927,40473,0,0,-0.9333330000000000,-78.61666700000001,25/06/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,90914,62455,28459,0,0,-0.2541670000000000,-79.17194400000000,25/06/2021
5,costa,24,Santa Elena,401178,77980,55319,22661,0,0,-2.226700000000000,-80.85830000000000,25/06/2021
3,sierra,02,Bolívar,209933,74426,49687,24739,0,0,-1.605556000000000,-79.00305600000000,25/06/2021
6,sierra,03,Cañar,281396,66116,44962,21154,0,0,-2.733333000000000,-78.83333300000000,25/06/2021
1,sierra,04,Carchi,186869,62482,44210,18272,0,0,0.8121800000000000,-77.71633000000000,25/06/2021
2,amazonia,21,Sucumbíos,230503,49926,38544,11382,0,0,0.08472200000000001,-76.88277800000000,25/06/2021
2,amazonia,15,Napo,133705,41050,30374,10676,0,0,-0.9890000000000000,-77.81590000000000,25/06/2021
5,insular,20,Galápagos,33042,50386,28951,21435,0,0,-0.8000000000000000,-89.40000000000001,25/06/2021
6,amazonia,14,Morona Santiago,196535,41430,27678,13752,0,0,-2.300000000000000,-78.11666700000001,25/06/2021
2,amazonia,22,Orellana,161338,30066,22232,7834,0,0,-0.4666670000000000,-76.96666700000000,25/06/2021
7,amazonia,19,Zamora Chinchipe,120416,30292,20766,9526,0,0,-4.120000000000000,-78.80000000000000,25/06/2021
2,amazonia,16,Pastaza,114202,22727,16529,6198,0,0,-1.066667000000000,-78.00111099999999,25/06/2021
9,sierra,17,Pichincha,3228233,1043150,717584,325566,0,0,-0.2186110000000000,-78.50972200000000,26/06/2021
8,costa,09,Guayas,4387434,941976,646935,295041,0,0,-2.183333000000000,-79.88333299999999,26/06/2021
4,costa,13,Manabí,1562079,379683,286075,93608,0,0,-1.056181000000000,-80.45521700000000,26/06/2021
6,sierra,01,Azuay,881394,308037,207242,100795,0,0,-2.897414000000000,-79.00448100000000,26/06/2021
5,costa,12,Los Ríos,921763,186925,137589,49336,0,0,-1.800000000000000,-79.53333300000000,26/06/2021
7,sierra,11,Loja,521154,201161,135899,65262,0,0,-3.983333000000000,-79.20000000000000,26/06/2021
7,costa,07,El Oro,715751,178798,127641,51157,0,0,-3.266667000000000,-79.96666700000000,26/06/2021
3,sierra,18,Tungurahua,590600,157651,110948,46703,0,0,-1.241667000000000,-78.61972200000000,26/06/2021
1,sierra,10,Imbabura,476257,147926,108926,39000,0,0,0.3626780000000000,-78.13066700000000,26/06/2021
3,sierra,06,Chimborazo,524004,155189,107336,47853,0,0,-1.674347000000000,-78.64829400000001,26/06/2021
1,costa,08,Esmeraldas,591083,116607,89450,27157,0,0,1.050000000000000,-79.20000000000000,26/06/2021
3,sierra,05,Cotopaxi,488716,124972,84453,40519,0,0,-0.9333330000000000,-78.61666700000001,26/06/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,91919,63111,28808,0,0,-0.2541670000000000,-79.17194400000000,26/06/2021
5,costa,24,Santa Elena,401178,79089,56100,22989,0,0,-2.226700000000000,-80.85830000000000,26/06/2021
3,sierra,02,Bolívar,209933,75103,50178,24925,0,0,-1.605556000000000,-79.00305600000000,26/06/2021
6,sierra,03,Cañar,281396,66306,45144,21162,0,0,-2.733333000000000,-78.83333300000000,26/06/2021
1,sierra,04,Carchi,186869,62844,44571,18273,0,0,0.8121800000000000,-77.71633000000000,26/06/2021
2,amazonia,21,Sucumbíos,230503,50174,38778,11396,0,0,0.08472200000000001,-76.88277800000000,26/06/2021
2,amazonia,15,Napo,133705,41615,30927,10688,0,0,-0.9890000000000000,-77.81590000000000,26/06/2021
5,insular,20,Galápagos,33042,50404,28951,21453,0,0,-0.8000000000000000,-89.40000000000001,26/06/2021
6,amazonia,14,Morona Santiago,196535,41470,27718,13752,0,0,-2.300000000000000,-78.11666700000001,26/06/2021
2,amazonia,22,Orellana,161338,30352,22425,7927,0,0,-0.4666670000000000,-76.96666700000000,26/06/2021
7,amazonia,19,Zamora Chinchipe,120416,30712,20943,9769,0,0,-4.120000000000000,-78.80000000000000,26/06/2021
2,amazonia,16,Pastaza,114202,22947,16683,6264,0,0,-1.066667000000000,-78.00111099999999,26/06/2021
9,sierra,17,Pichincha,3228233,1050835,722233,328602,0,0,-0.2186110000000000,-78.50972200000000,27/06/2021
8,costa,09,Guayas,4387434,945123,648959,296164,0,0,-2.183333000000000,-79.88333299999999,27/06/2021
4,costa,13,Manabí,1562079,382920,288336,94584,0,0,-1.056181000000000,-80.45521700000000,27/06/2021
6,sierra,01,Azuay,881394,308422,207560,100862,0,0,-2.897414000000000,-79.00448100000000,27/06/2021
5,costa,12,Los Ríos,921763,187557,138063,49494,0,0,-1.800000000000000,-79.53333300000000,27/06/2021
7,sierra,11,Loja,521154,203201,136656,66545,0,0,-3.983333000000000,-79.20000000000000,27/06/2021
7,costa,07,El Oro,715751,179774,128082,51692,0,0,-3.266667000000000,-79.96666700000000,27/06/2021
3,sierra,18,Tungurahua,590600,158268,111222,47046,0,0,-1.241667000000000,-78.61972200000000,27/06/2021
1,sierra,10,Imbabura,476257,148445,109421,39024,0,0,0.3626780000000000,-78.13066700000000,27/06/2021
3,sierra,06,Chimborazo,524004,155636,107707,47929,0,0,-1.674347000000000,-78.64829400000001,27/06/2021
1,costa,08,Esmeraldas,591083,116859,89669,27190,0,0,1.050000000000000,-79.20000000000000,27/06/2021
3,sierra,05,Cotopaxi,488716,125288,84624,40664,0,0,-0.9333330000000000,-78.61666700000001,27/06/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,92505,63500,29005,0,0,-0.2541670000000000,-79.17194400000000,27/06/2021
5,costa,24,Santa Elena,401178,79263,56226,23037,0,0,-2.226700000000000,-80.85830000000000,27/06/2021
3,sierra,02,Bolívar,209933,75435,50432,25003,0,0,-1.605556000000000,-79.00305600000000,27/06/2021
6,sierra,03,Cañar,281396,66316,45144,21172,0,0,-2.733333000000000,-78.83333300000000,27/06/2021
1,sierra,04,Carchi,186869,62904,44631,18273,0,0,0.8121800000000000,-77.71633000000000,27/06/2021
2,amazonia,21,Sucumbíos,230503,50362,38881,11481,0,0,0.08472200000000001,-76.88277800000000,27/06/2021
2,amazonia,15,Napo,133705,41915,31227,10688,0,0,-0.9890000000000000,-77.81590000000000,27/06/2021
5,insular,20,Galápagos,33042,50404,28951,21453,0,0,-0.8000000000000000,-89.40000000000001,27/06/2021
6,amazonia,14,Morona Santiago,196535,41470,27718,13752,0,0,-2.300000000000000,-78.11666700000001,27/06/2021
2,amazonia,22,Orellana,161338,30404,22477,7927,0,0,-0.4666670000000000,-76.96666700000000,27/06/2021
7,amazonia,19,Zamora Chinchipe,120416,30748,20965,9783,0,0,-4.120000000000000,-78.80000000000000,27/06/2021
2,amazonia,16,Pastaza,114202,23011,16733,6278,0,0,-1.066667000000000,-78.00111099999999,27/06/2021
9,sierra,17,Pichincha,3228233,1063355,731458,331897,0,0,-0.2186110000000000,-78.50972200000000,28/06/2021
8,costa,09,Guayas,4387434,963918,662246,301672,0,0,-2.183333000000000,-79.88333299999999,28/06/2021
4,costa,13,Manabí,1562079,390873,292874,97999,0,0,-1.056181000000000,-80.45521700000000,28/06/2021
6,sierra,01,Azuay,881394,311810,209971,101839,0,0,-2.897414000000000,-79.00448100000000,28/06/2021
5,costa,12,Los Ríos,921763,190241,139868,50373,0,0,-1.800000000000000,-79.53333300000000,28/06/2021
7,sierra,11,Loja,521154,205330,138240,67090,0,0,-3.983333000000000,-79.20000000000000,28/06/2021
7,costa,07,El Oro,715751,181792,129343,52449,0,0,-3.266667000000000,-79.96666700000000,28/06/2021
3,sierra,18,Tungurahua,590600,160698,112957,47741,0,0,-1.241667000000000,-78.61972200000000,28/06/2021
1,sierra,10,Imbabura,476257,151482,111484,39998,0,0,0.3626780000000000,-78.13066700000000,28/06/2021
3,sierra,06,Chimborazo,524004,157292,109057,48235,0,0,-1.674347000000000,-78.64829400000001,28/06/2021
1,costa,08,Esmeraldas,591083,118893,91327,27566,0,0,1.050000000000000,-79.20000000000000,28/06/2021
3,sierra,05,Cotopaxi,488716,127365,86255,41110,0,0,-0.9333330000000000,-78.61666700000001,28/06/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,94327,64605,29722,0,0,-0.2541670000000000,-79.17194400000000,28/06/2021
5,costa,24,Santa Elena,401178,80256,56894,23362,0,0,-2.226700000000000,-80.85830000000000,28/06/2021
3,sierra,02,Bolívar,209933,76143,50915,25228,0,0,-1.605556000000000,-79.00305600000000,28/06/2021
6,sierra,03,Cañar,281396,67149,45487,21662,0,0,-2.733333000000000,-78.83333300000000,28/06/2021
1,sierra,04,Carchi,186869,63894,45484,18410,0,0,0.8121800000000000,-77.71633000000000,28/06/2021
2,amazonia,21,Sucumbíos,230503,51183,39588,11595,0,0,0.08472200000000001,-76.88277800000000,28/06/2021
2,amazonia,15,Napo,133705,42281,31547,10734,0,0,-0.9890000000000000,-77.81590000000000,28/06/2021
5,insular,20,Galápagos,33042,50404,28951,21453,0,0,-0.8000000000000000,-89.40000000000001,28/06/2021
6,amazonia,14,Morona Santiago,196535,41678,27811,13867,0,0,-2.300000000000000,-78.11666700000001,28/06/2021
2,amazonia,22,Orellana,161338,30738,22764,7974,0,0,-0.4666670000000000,-76.96666700000000,28/06/2021
7,amazonia,19,Zamora Chinchipe,120416,31104,21119,9985,0,0,-4.120000000000000,-78.80000000000000,28/06/2021
2,amazonia,16,Pastaza,114202,24036,16927,7109,0,0,-1.066667000000000,-78.00111099999999,28/06/2021
9,sierra,17,Pichincha,3228233,1077192,742208,334984,0,0,-0.2186110000000000,-78.50972200000000,29/06/2021
8,costa,09,Guayas,4387434,979320,673822,305498,0,0,-2.183333000000000,-79.88333299999999,29/06/2021
4,costa,13,Manabí,1562079,396991,298568,98423,0,0,-1.056181000000000,-80.45521700000000,29/06/2021
6,sierra,01,Azuay,881394,315076,212354,102722,0,0,-2.897414000000000,-79.00448100000000,29/06/2021
5,costa,12,Los Ríos,921763,193363,142207,51156,0,0,-1.800000000000000,-79.53333300000000,29/06/2021
7,sierra,11,Loja,521154,207344,139502,67842,0,0,-3.983333000000000,-79.20000000000000,29/06/2021
7,costa,07,El Oro,715751,184840,130531,54309,0,0,-3.266667000000000,-79.96666700000000,29/06/2021
3,sierra,18,Tungurahua,590600,162483,114620,47863,0,0,-1.241667000000000,-78.61972200000000,29/06/2021
1,sierra,10,Imbabura,476257,154508,113394,41114,0,0,0.3626780000000000,-78.13066700000000,29/06/2021
3,sierra,06,Chimborazo,524004,158731,110164,48567,0,0,-1.674347000000000,-78.64829400000001,29/06/2021
1,costa,08,Esmeraldas,591083,120743,92595,28148,0,0,1.050000000000000,-79.20000000000000,29/06/2021
3,sierra,05,Cotopaxi,488716,129476,87721,41755,0,0,-0.9333330000000000,-78.61666700000001,29/06/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,96087,65838,30249,0,0,-0.2541670000000000,-79.17194400000000,29/06/2021
5,costa,24,Santa Elena,401178,81032,57427,23605,0,0,-2.226700000000000,-80.85830000000000,29/06/2021
3,sierra,02,Bolívar,209933,76671,51317,25354,0,0,-1.605556000000000,-79.00305600000000,29/06/2021
1,sierra,04,Carchi,186869,64951,46438,18513,0,0,0.8121800000000000,-77.71633000000000,29/06/2021
